source,resp_id,q_id,profile_id,alt_id,obs_id,has_bev,enrollment_cash,occurrence_cash,monthly_occurrence,lower_bound,guaranteed_threshold,choice,no_choice,mc_car_year_1,mc_car_year_2,mc_car_year_planned,mc_car_number,mc_commute,mc_commute_method,mc_commute_days,mc_distance,mc_parking,mc_neighbor,mc_max_range,mc_umc,mc_lv2_charger,mc_home_charge,mc_home_days,mc_home_hours,mc_work_charge,mc_work_days,mc_work_hours,mc_climate,mc_yob,mc_gender,mc_ethnicity,mc_education,mc_work,mc_party,mc_house_type,mc_house_owner,mc_household_size,mc_income,mc_v2g,mc_v2g_charger
social,6,5,414,2,35,yes,100,15,1,40,70,1,0,2023,2023,NA,2,yes,by_car,5,31_to_50,driveway,no,250,smc,yes,yes,2,more_than_8,no,NA,NA,believe,1959,male,white,vocational,employed_under40,democratic,detached,own,3,100_to_150,yes,no
social,6,5,0,3,35,yes,0,0,0,0,0,0,1,2023,2023,NA,2,yes,by_car,5,31_to_50,driveway,no,250,smc,yes,yes,2,more_than_8,no,NA,NA,believe,1959,male,white,vocational,employed_under40,democratic,detached,own,3,100_to_150,yes,no
social,6,6,454,1,36,yes,100,15,3,40,70,0,0,2023,2023,NA,2,yes,by_car,5,31_to_50,driveway,no,250,smc,yes,yes,2,more_than_8,no,NA,NA,believe,1959,male,white,vocational,employed_under40,democratic,detached,own,3,100_to_150,yes,no
social,6,6,695,2,36,yes,200,15,3,40,80,1,0,2023,2023,NA,2,yes,by_car,5,31_to_50,driveway,no,250,smc,yes,yes,2,more_than_8,no,NA,NA,believe,1959,male,white,vocational,employed_under40,democratic,detached,own,3,100_to_150,yes,no
social,6,6,0,3,36,yes,0,0,0,0,0,0,1,2023,2023,NA,2,yes,by_car,5,31_to_50,driveway,no,250,smc,yes,yes,2,more_than_8,no,NA,NA,believe,1959,male,white,vocational,employed_under40,democratic,detached,own,3,100_to_150,yes,no
social,7,1,356,1,37,yes,300,15,2,30,70,1,0,2020,2003,NA,2,no,NA,NA,31_to_50,private_garage,yes,200,app,yes,yes,4,3_to_5,no,NA,NA,very,1947,male,white,vocational,employed_under40,democratic,detached,own,3,50_to_75,yes,yes
social,7,1,709,2,37,yes,50,10,4,40,80,0,0,2020,2003,NA,2,no,NA,NA,31_to_50,private_garage,yes,200,app,yes,yes,4,3_to_5,no,NA,NA,very,1947,male,white,vocational,employed_under40,democratic,detached,own,3,50_to_75,yes,yes
social,7,1,0,3,37,yes,0,0,0,0,0,0,1,2020,2003,NA,2,no,NA,NA,31_to_50,private_garage,yes,200,app,yes,yes,4,3_to_5,no,NA,NA,very,1947,male,white,vocational,employed_under40,democratic,detached,own,3,50_to_75,yes,yes
social,7,2,645,1,38,yes,50,5,1,40,80,0,0,2020,2003,NA,2,no,NA,NA,31_to_50,private_garage,yes,200,app,yes,yes,4,3_to_5,no,NA,NA,very,1947,male,white,vocational,employed_under40,democratic,detached,own,3,50_to_75,yes,yes
social,7,2,190,2,38,yes,100,10,2,40,60,1,0,2020,2003,NA,2,no,NA,NA,31_to_50,private_garage,yes,200,app,yes,yes,4,3_to_5,no,NA,NA,very,1947,male,white,vocational,employed_under40,democratic,detached,own,3,50_to_75,yes,yes
social,7,2,0,3,38,yes,0,0,0,0,0,0,1,2020,2003,NA,2,no,NA,NA,31_to_50,private_garage,yes,200,app,yes,yes,4,3_to_5,no,NA,NA,very,1947,male,white,vocational,employed_under40,democratic,detached,own,3,50_to_75,yes,yes
social,7,3,65,1,39,yes,50,5,4,20,60,1,0,2020,2003,NA,2,no,NA,NA,31_to_50,private_garage,yes,200,app,yes,yes,4,3_to_5,no,NA,NA,very,1947,male,white,vocational,employed_under40,democratic,detached,own,3,50_to_75,yes,yes
social,7,3,497,2,39,yes,50,20,1,20,80,0,0,2020,2003,NA,2,no,NA,NA,31_to_50,private_garage,yes,200,app,yes,yes,4,3_to_5,no,NA,NA,very,1947,male,white,vocational,employed_under40,democratic,detached,own,3,50_to_75,yes,yes
social,7,3,0,3,39,yes,0,0,0,0,0,0,1,2020,2003,NA,2,no,NA,NA,31_to_50,private_garage,yes,200,app,yes,yes,4,3_to_5,no,NA,NA,very,1947,male,white,vocational,employed_under40,democratic,detached,own,3,50_to_75,yes,yes
social,7,4,129,1,40,yes,50,10,3,30,60,0,0,2020,2003,NA,2,no,NA,NA,31_to_50,private_garage,yes,200,app,yes,yes,4,3_to_5,no,NA,NA,very,1947,male,white,vocational,employed_under40,democratic,detached,own,3,50_to_75,yes,yes
social,7,4,658,2,40,yes,100,20,1,40,80,1,0,2020,2003,NA,2,no,NA,NA,31_to_50,private_garage,yes,200,app,yes,yes,4,3_to_5,no,NA,NA,very,1947,male,white,vocational,employed_under40,democratic,detached,own,3,50_to_75,yes,yes
social,7,4,0,3,40,yes,0,0,0,0,0,0,1,2020,2003,NA,2,no,NA,NA,31_to_50,private_garage,yes,200,app,yes,yes,4,3_to_5,no,NA,NA,very,1947,male,white,vocational,employed_under40,democratic,detached,own,3,50_to_75,yes,yes
social,7,5,179,1,41,yes,200,20,1,40,60,0,0,2020,2003,NA,2,no,NA,NA,31_to_50,private_garage,yes,200,app,yes,yes,4,3_to_5,no,NA,NA,very,1947,male,white,vocational,employed_under40,democratic,detached,own,3,50_to_75,yes,yes
social,7,5,76,2,41,yes,300,15,4,20,60,1,0,2020,2003,NA,2,no,NA,NA,31_to_50,private_garage,yes,200,app,yes,yes,4,3_to_5,no,NA,NA,very,1947,male,white,vocational,employed_under40,democratic,detached,own,3,50_to_75,yes,yes
social,7,5,0,3,41,yes,0,0,0,0,0,0,1,2020,2003,NA,2,no,NA,NA,31_to_50,private_garage,yes,200,app,yes,yes,4,3_to_5,no,NA,NA,very,1947,male,white,vocational,employed_under40,democratic,detached,own,3,50_to_75,yes,yes
social,7,6,235,1,42,yes,200,15,4,40,60,1,0,2020,2003,NA,2,no,NA,NA,31_to_50,private_garage,yes,200,app,yes,yes,4,3_to_5,no,NA,NA,very,1947,male,white,vocational,employed_under40,democratic,detached,own,3,50_to_75,yes,yes
social,7,6,131,2,42,yes,200,10,3,30,60,0,0,2020,2003,NA,2,no,NA,NA,31_to_50,private_garage,yes,200,app,yes,yes,4,3_to_5,no,NA,NA,very,1947,male,white,vocational,employed_under40,democratic,detached,own,3,50_to_75,yes,yes
social,7,6,0,3,42,yes,0,0,0,0,0,0,1,2020,2003,NA,2,no,NA,NA,31_to_50,private_garage,yes,200,app,yes,yes,4,3_to_5,no,NA,NA,very,1947,male,white,vocational,employed_under40,democratic,detached,own,3,50_to_75,yes,yes
social,8,1,120,1,43,yes,300,20,2,30,60,1,0,2024,2018,NA,2,no,NA,NA,31_to_50,private_garage,no,300,app,yes,yes,3,more_than_8,no,NA,NA,very,1950,male,white,degree_grad,retired,independent,townhome,own,2,150_to_200,yes,yes
social,8,1,606,2,43,yes,100,5,3,30,80,0,0,2024,2018,NA,2,no,NA,NA,31_to_50,private_garage,no,300,app,yes,yes,3,more_than_8,no,NA,NA,very,1950,male,white,degree_grad,retired,independent,townhome,own,2,150_to_200,yes,yes
social,8,1,0,3,43,yes,0,0,0,0,0,0,1,2024,2018,NA,2,no,NA,NA,31_to_50,private_garage,no,300,app,yes,yes,3,more_than_8,no,NA,NA,very,1950,male,white,degree_grad,retired,independent,townhome,own,2,150_to_200,yes,yes
social,8,2,452,1,44,yes,300,10,3,40,70,0,0,2024,2018,NA,2,no,NA,NA,31_to_50,private_garage,no,300,app,yes,yes,3,more_than_8,no,NA,NA,very,1950,male,white,degree_grad,retired,independent,townhome,own,2,150_to_200,yes,yes
social,8,2,679,2,44,yes,200,20,2,40,80,1,0,2024,2018,NA,2,no,NA,NA,31_to_50,private_garage,no,300,app,yes,yes,3,more_than_8,no,NA,NA,very,1950,male,white,degree_grad,retired,independent,townhome,own,2,150_to_200,yes,yes
social,8,2,0,3,44,yes,0,0,0,0,0,0,1,2024,2018,NA,2,no,NA,NA,31_to_50,private_garage,no,300,app,yes,yes,3,more_than_8,no,NA,NA,very,1950,male,white,degree_grad,retired,independent,townhome,own,2,150_to_200,yes,yes
social,8,3,685,1,45,yes,50,5,3,40,80,1,0,2024,2018,NA,2,no,NA,NA,31_to_50,private_garage,no,300,app,yes,yes,3,more_than_8,no,NA,NA,very,1950,male,white,degree_grad,retired,independent,townhome,own,2,150_to_200,yes,yes
social,8,3,389,2,45,yes,50,10,4,30,70,0,0,2024,2018,NA,2,no,NA,NA,31_to_50,private_garage,no,300,app,yes,yes,3,more_than_8,no,NA,NA,very,1950,male,white,degree_grad,retired,independent,townhome,own,2,150_to_200,yes,yes
social,8,3,0,3,45,yes,0,0,0,0,0,0,1,2024,2018,NA,2,no,NA,NA,31_to_50,private_garage,no,300,app,yes,yes,3,more_than_8,no,NA,NA,very,1950,male,white,degree_grad,retired,independent,townhome,own,2,150_to_200,yes,yes
social,8,4,710,1,46,yes,100,10,4,40,80,1,0,2024,2018,NA,2,no,NA,NA,31_to_50,private_garage,no,300,app,yes,yes,3,more_than_8,no,NA,NA,very,1950,male,white,degree_grad,retired,independent,townhome,own,2,150_to_200,yes,yes
social,8,4,357,2,46,yes,50,20,2,30,70,0,0,2024,2018,NA,2,no,NA,NA,31_to_50,private_garage,no,300,app,yes,yes,3,more_than_8,no,NA,NA,very,1950,male,white,degree_grad,retired,independent,townhome,own,2,150_to_200,yes,yes
social,8,4,0,3,46,yes,0,0,0,0,0,0,1,2024,2018,NA,2,no,NA,NA,31_to_50,private_garage,no,300,app,yes,yes,3,more_than_8,no,NA,NA,very,1950,male,white,degree_grad,retired,independent,townhome,own,2,150_to_200,yes,yes
social,8,5,586,1,47,yes,100,5,2,30,80,1,0,2024,2018,NA,2,no,NA,NA,31_to_50,private_garage,no,300,app,yes,yes,3,more_than_8,no,NA,NA,very,1950,male,white,degree_grad,retired,independent,townhome,own,2,150_to_200,yes,yes
social,8,5,10,2,47,yes,100,10,1,20,60,0,0,2024,2018,NA,2,no,NA,NA,31_to_50,private_garage,no,300,app,yes,yes,3,more_than_8,no,NA,NA,very,1950,male,white,degree_grad,retired,independent,townhome,own,2,150_to_200,yes,yes
social,8,5,0,3,47,yes,0,0,0,0,0,0,1,2024,2018,NA,2,no,NA,NA,31_to_50,private_garage,no,300,app,yes,yes,3,more_than_8,no,NA,NA,very,1950,male,white,degree_grad,retired,independent,townhome,own,2,150_to_200,yes,yes
social,8,6,135,1,48,yes,200,15,3,30,60,0,0,2024,2018,NA,2,no,NA,NA,31_to_50,private_garage,no,300,app,yes,yes,3,more_than_8,no,NA,NA,very,1950,male,white,degree_grad,retired,independent,townhome,own,2,150_to_200,yes,yes
social,8,6,670,2,48,yes,100,10,2,40,80,1,0,2024,2018,NA,2,no,NA,NA,31_to_50,private_garage,no,300,app,yes,yes,3,more_than_8,no,NA,NA,very,1950,male,white,degree_grad,retired,independent,townhome,own,2,150_to_200,yes,yes
social,8,6,0,3,48,yes,0,0,0,0,0,0,1,2024,2018,NA,2,no,NA,NA,31_to_50,private_garage,no,300,app,yes,yes,3,more_than_8,no,NA,NA,very,1950,male,white,degree_grad,retired,independent,townhome,own,2,150_to_200,yes,yes
social,9,1,450,1,49,yes,100,10,3,40,70,1,0,2023,2015,NA,2,no,NA,NA,10_to_30,private_garage,yes,250,no,yes,yes,3,3_to_5,no,NA,NA,believe,1953,male,white,degree_bs,retired,democratic,detached,own,2,100_to_150,yes,no
social,9,1,390,2,49,yes,100,10,4,30,70,0,0,2023,2015,NA,2,no,NA,NA,10_to_30,private_garage,yes,250,no,yes,yes,3,3_to_5,no,NA,NA,believe,1953,male,white,degree_bs,retired,democratic,detached,own,2,100_to_150,yes,no
social,9,1,0,3,49,yes,0,0,0,0,0,0,1,2023,2015,NA,2,no,NA,NA,10_to_30,private_garage,yes,250,no,yes,yes,3,3_to_5,no,NA,NA,believe,1953,male,white,degree_bs,retired,democratic,detached,own,2,100_to_150,yes,no
social,9,2,92,1,50,yes,300,10,1,30,60,0,0,2023,2015,NA,2,no,NA,NA,10_to_30,private_garage,yes,250,no,yes,yes,3,3_to_5,no,NA,NA,believe,1953,male,white,degree_bs,retired,democratic,detached,own,2,100_to_150,yes,no
social,9,2,446,2,50,yes,100,5,3,40,70,1,0,2023,2015,NA,2,no,NA,NA,10_to_30,private_garage,yes,250,no,yes,yes,3,3_to_5,no,NA,NA,believe,1953,male,white,degree_bs,retired,democratic,detached,own,2,100_to_150,yes,no
social,9,2,0,3,50,yes,0,0,0,0,0,0,1,2023,2015,NA,2,no,NA,NA,10_to_30,private_garage,yes,250,no,yes,yes,3,3_to_5,no,NA,NA,believe,1953,male,white,degree_bs,retired,democratic,detached,own,2,100_to_150,yes,no
social,9,3,656,1,51,yes,300,15,1,40,80,1,0,2023,2015,NA,2,no,NA,NA,10_to_30,private_garage,yes,250,no,yes,yes,3,3_to_5,no,NA,NA,believe,1953,male,white,degree_bs,retired,democratic,detached,own,2,100_to_150,yes,no
social,9,3,303,2,51,yes,200,2,4,20,70,0,0,2023,2015,NA,2,no,NA,NA,10_to_30,private_garage,yes,250,no,yes,yes,3,3_to_5,no,NA,NA,believe,1953,male,white,degree_bs,retired,democratic,detached,own,2,100_to_150,yes,no
social,9,3,0,3,51,yes,0,0,0,0,0,0,1,2023,2015,NA,2,no,NA,NA,10_to_30,private_garage,yes,250,no,yes,yes,3,3_to_5,no,NA,NA,believe,1953,male,white,degree_bs,retired,democratic,detached,own,2,100_to_150,yes,no
social,9,4,362,1,52,yes,100,2,3,30,70,0,0,2023,2015,NA,2,no,NA,NA,10_to_30,private_garage,yes,250,no,yes,yes,3,3_to_5,no,NA,NA,believe,1953,male,white,degree_bs,retired,democratic,detached,own,2,100_to_150,yes,no
social,9,4,392,2,52,yes,300,10,4,30,70,1,0,2023,2015,NA,2,no,NA,NA,10_to_30,private_garage,yes,250,no,yes,yes,3,3_to_5,no,NA,NA,believe,1953,male,white,degree_bs,retired,democratic,detached,own,2,100_to_150,yes,no
social,9,4,0,3,52,yes,0,0,0,0,0,0,1,2023,2015,NA,2,no,NA,NA,10_to_30,private_garage,yes,250,no,yes,yes,3,3_to_5,no,NA,NA,believe,1953,male,white,degree_bs,retired,democratic,detached,own,2,100_to_150,yes,no
social,9,5,564,1,53,yes,300,2,1,30,80,1,0,2023,2015,NA,2,no,NA,NA,10_to_30,private_garage,yes,250,no,yes,yes,3,3_to_5,no,NA,NA,believe,1953,male,white,degree_bs,retired,democratic,detached,own,2,100_to_150,yes,no
social,9,5,466,2,53,yes,100,5,4,40,70,0,0,2023,2015,NA,2,no,NA,NA,10_to_30,private_garage,yes,250,no,yes,yes,3,3_to_5,no,NA,NA,believe,1953,male,white,degree_bs,retired,democratic,detached,own,2,100_to_150,yes,no
social,9,5,0,3,53,yes,0,0,0,0,0,0,1,2023,2015,NA,2,no,NA,NA,10_to_30,private_garage,yes,250,no,yes,yes,3,3_to_5,no,NA,NA,believe,1953,male,white,degree_bs,retired,democratic,detached,own,2,100_to_150,yes,no
social,9,6,125,1,54,yes,50,5,3,30,60,0,0,2023,2015,NA,2,no,NA,NA,10_to_30,private_garage,yes,250,no,yes,yes,3,3_to_5,no,NA,NA,believe,1953,male,white,degree_bs,retired,democratic,detached,own,2,100_to_150,yes,no
social,9,6,173,2,54,yes,50,15,1,40,60,1,0,2023,2015,NA,2,no,NA,NA,10_to_30,private_garage,yes,250,no,yes,yes,3,3_to_5,no,NA,NA,believe,1953,male,white,degree_bs,retired,democratic,detached,own,2,100_to_150,yes,no
social,9,6,0,3,54,yes,0,0,0,0,0,0,1,2023,2015,NA,2,no,NA,NA,10_to_30,private_garage,yes,250,no,yes,yes,3,3_to_5,no,NA,NA,believe,1953,male,white,degree_bs,retired,democratic,detached,own,2,100_to_150,yes,no
social,10,1,390,1,55,yes,100,10,4,30,70,0,0,2023,2016,NA,2,yes,by_car,5,below_10,private_garage,not_sure,250,no,no,yes,2,5_to_8,no,NA,NA,believe,1965,male,white,degree_bs,employed_over40,republican,detached,own,3,200_to_250,yes,no
social,10,1,423,2,55,yes,200,2,2,40,70,1,0,2023,2016,NA,2,yes,by_car,5,below_10,private_garage,not_sure,250,no,no,yes,2,5_to_8,no,NA,NA,believe,1965,male,white,degree_bs,employed_over40,republican,detached,own,3,200_to_250,yes,no
social,10,1,0,3,55,yes,0,0,0,0,0,0,1,2023,2016,NA,2,yes,by_car,5,below_10,private_garage,not_sure,250,no,no,yes,2,5_to_8,no,NA,NA,believe,1965,male,white,degree_bs,employed_over40,republican,detached,own,3,200_to_250,yes,no
social,10,2,170,1,56,yes,100,10,1,40,60,0,0,2023,2016,NA,2,yes,by_car,5,below_10,private_garage,not_sure,250,no,no,yes,2,5_to_8,no,NA,NA,believe,1965,male,white,degree_bs,employed_over40,republican,detached,own,3,200_to_250,yes,no
social,10,2,510,2,56,yes,100,10,2,20,80,1,0,2023,2016,NA,2,yes,by_car,5,below_10,private_garage,not_sure,250,no,no,yes,2,5_to_8,no,NA,NA,believe,1965,male,white,degree_bs,employed_over40,republican,detached,own,3,200_to_250,yes,no
social,10,2,0,3,56,yes,0,0,0,0,0,0,1,2023,2016,NA,2,yes,by_car,5,below_10,private_garage,not_sure,250,no,no,yes,2,5_to_8,no,NA,NA,believe,1965,male,white,degree_bs,employed_over40,republican,detached,own,3,200_to_250,yes,no
social,10,3,627,1,57,yes,200,5,4,30,80,1,0,2023,2016,NA,2,yes,by_car,5,below_10,private_garage,not_sure,250,no,no,yes,2,5_to_8,no,NA,NA,believe,1965,male,white,degree_bs,employed_over40,republican,detached,own,3,200_to_250,yes,no
social,10,3,485,2,57,yes,50,5,1,20,80,0,0,2023,2016,NA,2,yes,by_car,5,below_10,private_garage,not_sure,250,no,no,yes,2,5_to_8,no,NA,NA,believe,1965,male,white,degree_bs,employed_over40,republican,detached,own,3,200_to_250,yes,no
social,10,3,0,3,57,yes,0,0,0,0,0,0,1,2023,2016,NA,2,yes,by_car,5,below_10,private_garage,not_sure,250,no,no,yes,2,5_to_8,no,NA,NA,believe,1965,male,white,degree_bs,employed_over40,republican,detached,own,3,200_to_250,yes,no
social,10,4,436,1,58,yes,300,15,2,40,70,1,0,2023,2016,NA,2,yes,by_car,5,below_10,private_garage,not_sure,250,no,no,yes,2,5_to_8,no,NA,NA,believe,1965,male,white,degree_bs,employed_over40,republican,detached,own,3,200_to_250,yes,no
social,10,4,186,2,58,yes,100,5,2,40,60,0,0,2023,2016,NA,2,yes,by_car,5,below_10,private_garage,not_sure,250,no,no,yes,2,5_to_8,no,NA,NA,believe,1965,male,white,degree_bs,employed_over40,republican,detached,own,3,200_to_250,yes,no
social,10,4,0,3,58,yes,0,0,0,0,0,0,1,2023,2016,NA,2,yes,by_car,5,below_10,private_garage,not_sure,250,no,no,yes,2,5_to_8,no,NA,NA,believe,1965,male,white,degree_bs,employed_over40,republican,detached,own,3,200_to_250,yes,no
social,10,5,135,1,59,yes,200,15,3,30,60,1,0,2023,2016,NA,2,yes,by_car,5,below_10,private_garage,not_sure,250,no,no,yes,2,5_to_8,no,NA,NA,believe,1965,male,white,degree_bs,employed_over40,republican,detached,own,3,200_to_250,yes,no
social,10,5,153,2,59,yes,50,15,4,30,60,0,0,2023,2016,NA,2,yes,by_car,5,below_10,private_garage,not_sure,250,no,no,yes,2,5_to_8,no,NA,NA,believe,1965,male,white,degree_bs,employed_over40,republican,detached,own,3,200_to_250,yes,no
social,10,5,0,3,59,yes,0,0,0,0,0,0,1,2023,2016,NA,2,yes,by_car,5,below_10,private_garage,not_sure,250,no,no,yes,2,5_to_8,no,NA,NA,believe,1965,male,white,degree_bs,employed_over40,republican,detached,own,3,200_to_250,yes,no
social,10,6,392,1,60,yes,300,10,4,30,70,0,0,2023,2016,NA,2,yes,by_car,5,below_10,private_garage,not_sure,250,no,no,yes,2,5_to_8,no,NA,NA,believe,1965,male,white,degree_bs,employed_over40,republican,detached,own,3,200_to_250,yes,no
social,10,6,155,2,60,yes,200,15,4,30,60,1,0,2023,2016,NA,2,yes,by_car,5,below_10,private_garage,not_sure,250,no,no,yes,2,5_to_8,no,NA,NA,believe,1965,male,white,degree_bs,employed_over40,republican,detached,own,3,200_to_250,yes,no
social,10,6,0,3,60,yes,0,0,0,0,0,0,1,2023,2016,NA,2,yes,by_car,5,below_10,private_garage,not_sure,250,no,no,yes,2,5_to_8,no,NA,NA,believe,1965,male,white,degree_bs,employed_over40,republican,detached,own,3,200_to_250,yes,no
social,11,1,92,1,61,yes,300,10,1,30,60,1,0,2018,2013,NA,2,yes,by_car,3,31_to_50,private_garage,yes,300,smc,yes,yes,5,more_than_8,yes,3,5_to_8,very,1970,male,white,degree_bs,employed_over40,democratic,detached,own,3,150_to_200,yes,yes
social,11,1,589,2,61,yes,50,10,2,30,80,0,0,2018,2013,NA,2,yes,by_car,3,31_to_50,private_garage,yes,300,smc,yes,yes,5,more_than_8,yes,3,5_to_8,very,1970,male,white,degree_bs,employed_over40,democratic,detached,own,3,150_to_200,yes,yes
social,11,1,0,3,61,yes,0,0,0,0,0,0,1,2018,2013,NA,2,yes,by_car,3,31_to_50,private_garage,yes,300,smc,yes,yes,5,more_than_8,yes,3,5_to_8,very,1970,male,white,degree_bs,employed_over40,democratic,detached,own,3,150_to_200,yes,yes
social,11,2,66,1,62,yes,100,5,4,20,60,0,0,2018,2013,NA,2,yes,by_car,3,31_to_50,private_garage,yes,300,smc,yes,yes,5,more_than_8,yes,3,5_to_8,very,1970,male,white,degree_bs,employed_over40,democratic,detached,own,3,150_to_200,yes,yes
social,11,2,180,2,62,yes,300,20,1,40,60,1,0,2018,2013,NA,2,yes,by_car,3,31_to_50,private_garage,yes,300,smc,yes,yes,5,more_than_8,yes,3,5_to_8,very,1970,male,white,degree_bs,employed_over40,democratic,detached,own,3,150_to_200,yes,yes
social,11,2,0,3,62,yes,0,0,0,0,0,0,1,2018,2013,NA,2,yes,by_car,3,31_to_50,private_garage,yes,300,smc,yes,yes,5,more_than_8,yes,3,5_to_8,very,1970,male,white,degree_bs,employed_over40,democratic,detached,own,3,150_to_200,yes,yes
social,11,3,715,1,63,yes,200,15,4,40,80,1,0,2018,2013,NA,2,yes,by_car,3,31_to_50,private_garage,yes,300,smc,yes,yes,5,more_than_8,yes,3,5_to_8,very,1970,male,white,degree_bs,employed_over40,democratic,detached,own,3,150_to_200,yes,yes
social,11,3,395,2,63,yes,200,15,4,30,70,0,0,2018,2013,NA,2,yes,by_car,3,31_to_50,private_garage,yes,300,smc,yes,yes,5,more_than_8,yes,3,5_to_8,very,1970,male,white,degree_bs,employed_over40,democratic,detached,own,3,150_to_200,yes,yes
social,11,3,0,3,63,yes,0,0,0,0,0,0,1,2018,2013,NA,2,yes,by_car,3,31_to_50,private_garage,yes,300,smc,yes,yes,5,more_than_8,yes,3,5_to_8,very,1970,male,white,degree_bs,employed_over40,democratic,detached,own,3,150_to_200,yes,yes
social,11,4,690,1,64,yes,100,10,3,40,80,1,0,2018,2013,NA,2,yes,by_car,3,31_to_50,private_garage,yes,300,smc,yes,yes,5,more_than_8,yes,3,5_to_8,very,1970,male,white,degree_bs,employed_over40,democratic,detached,own,3,150_to_200,yes,yes
social,11,4,182,2,64,yes,100,2,2,40,60,0,0,2018,2013,NA,2,yes,by_car,3,31_to_50,private_garage,yes,300,smc,yes,yes,5,more_than_8,yes,3,5_to_8,very,1970,male,white,degree_bs,employed_over40,democratic,detached,own,3,150_to_200,yes,yes
social,11,4,0,3,64,yes,0,0,0,0,0,0,1,2018,2013,NA,2,yes,by_car,3,31_to_50,private_garage,yes,300,smc,yes,yes,5,more_than_8,yes,3,5_to_8,very,1970,male,white,degree_bs,employed_over40,democratic,detached,own,3,150_to_200,yes,yes
social,11,5,414,1,65,yes,100,15,1,40,70,0,0,2018,2013,NA,2,yes,by_car,3,31_to_50,private_garage,yes,300,smc,yes,yes,5,more_than_8,yes,3,5_to_8,very,1970,male,white,degree_bs,employed_over40,democratic,detached,own,3,150_to_200,yes,yes
social,11,5,664,2,65,yes,300,2,2,40,80,1,0,2018,2013,NA,2,yes,by_car,3,31_to_50,private_garage,yes,300,smc,yes,yes,5,more_than_8,yes,3,5_to_8,very,1970,male,white,degree_bs,employed_over40,democratic,detached,own,3,150_to_200,yes,yes
social,11,5,0,3,65,yes,0,0,0,0,0,0,1,2018,2013,NA,2,yes,by_car,3,31_to_50,private_garage,yes,300,smc,yes,yes,5,more_than_8,yes,3,5_to_8,very,1970,male,white,degree_bs,employed_over40,democratic,detached,own,3,150_to_200,yes,yes
social,11,6,407,1,66,yes,200,5,1,40,70,0,0,2018,2013,NA,2,yes,by_car,3,31_to_50,private_garage,yes,300,smc,yes,yes,5,more_than_8,yes,3,5_to_8,very,1970,male,white,degree_bs,employed_over40,democratic,detached,own,3,150_to_200,yes,yes
social,11,6,574,2,66,yes,100,15,1,30,80,1,0,2018,2013,NA,2,yes,by_car,3,31_to_50,private_garage,yes,300,smc,yes,yes,5,more_than_8,yes,3,5_to_8,very,1970,male,white,degree_bs,employed_over40,democratic,detached,own,3,150_to_200,yes,yes
social,11,6,0,3,66,yes,0,0,0,0,0,0,1,2018,2013,NA,2,yes,by_car,3,31_to_50,private_garage,yes,300,smc,yes,yes,5,more_than_8,yes,3,5_to_8,very,1970,male,white,degree_bs,employed_over40,democratic,detached,own,3,150_to_200,yes,yes
social,12,1,244,1,67,yes,300,2,1,20,70,0,0,2022,NA,NA,1,yes,by_car,3,31_to_50,shared_garage,no,250,no,no,yes,3,more_than_8,yes,2,3_to_5,very,1974,male,white,degree_grad,employed_over40,independent,condo,own,2,100_to_150,yes,no
social,12,1,366,2,67,yes,100,5,3,30,70,1,0,2022,NA,NA,1,yes,by_car,3,31_to_50,shared_garage,no,250,no,no,yes,3,more_than_8,yes,2,3_to_5,very,1974,male,white,degree_grad,employed_over40,independent,condo,own,2,100_to_150,yes,no
social,12,1,0,3,67,yes,0,0,0,0,0,0,1,2022,NA,NA,1,yes,by_car,3,31_to_50,shared_garage,no,250,no,no,yes,3,more_than_8,yes,2,3_to_5,very,1974,male,white,degree_grad,employed_over40,independent,condo,own,2,100_to_150,yes,no
social,12,2,135,1,68,yes,200,15,3,30,60,0,0,2022,NA,NA,1,yes,by_car,3,31_to_50,shared_garage,no,250,no,no,yes,3,more_than_8,yes,2,3_to_5,very,1974,male,white,degree_grad,employed_over40,independent,condo,own,2,100_to_150,yes,no
