session,session_id,study_id,created,modified,ended,expired,ip_address,browser,bevs,bot_filter,zip_code,mc_car_number,mc_car_make_1,txt_car_1,mc_car_acura_1,mc_car_alfa_romeo_1,mc_car_aston_martin_1,mc_car_audi_1,mc_car_bentley_1,mc_car_bmw_1,mc_car_bugatti_1,mc_car_buick_1,mc_car_cadillac_1,mc_car_chevrolet_1,mc_car_chrysler_1,mc_car_daewoo_1,mc_car_dodge_1,mc_car_ferrari_1,mc_car_fiat_1,mc_car_fisker_1,mc_car_ford_1,mc_car_genesis_1,mc_car_gmc_1,mc_car_honda_1,mc_car_hummer_1,mc_car_hyundai_1,mc_car_infiniti_1,mc_car_isuzu_1,mc_car_jaguar_1,mc_car_jeep_1,mc_car_karma_1,mc_car_kia_1,mc_car_lamborghini_1,mc_car_land_rover_1,mc_car_lexus_1,mc_car_lincoln_1,mc_car_lotus_1,mc_car_lucid_1,mc_car_maserati_1,mc_car_maybach_1,mc_car_mazda_1,mc_car_mc_laren_1,mc_car_mercedes_benz_1,mc_car_mercury_1,mc_car_mini_1,mc_car_mitsubishi_1,mc_car_nissan_1,mc_car_oldsmobile_1,mc_car_panoz_1,mc_car_plymouth_1,mc_car_polestar_1,mc_car_pontiac_1,mc_car_porsche_1,mc_car_ram_1,mc_car_rivian_1,mc_car_rolls_royce_1,mc_car_saab_1,mc_car_saturn_1,mc_car_scion_1,mc_car_smart_1,mc_car_spyker_1,mc_car_subaru_1,mc_car_suzuki_1,mc_car_tesla_1,mc_car_toyota_1,mc_car_vin_fast_1,mc_car_volkswagen_1,mc_car_volvo_1,mc_car_year_1,mc_car_make_2,txt_car_2,mc_car_acura_2,mc_car_alfa_romeo_2,mc_car_aston_martin_2,mc_car_audi_2,mc_car_bentley_2,mc_car_bmw_2,mc_car_bugatti_2,mc_car_buick_2,mc_car_cadillac_2,mc_car_chevrolet_2,mc_car_chrysler_2,mc_car_daewoo_2,mc_car_dodge_2,mc_car_ferrari_2,mc_car_fiat_2,mc_car_fisker_2,mc_car_ford_2,mc_car_genesis_2,mc_car_gmc_2,mc_car_honda_2,mc_car_hummer_2,mc_car_hyundai_2,mc_car_infiniti_2,mc_car_isuzu_2,mc_car_jaguar_2,mc_car_jeep_2,mc_car_karma_2,mc_car_kia_2,mc_car_lamborghini_2,mc_car_land_rover_2,mc_car_lexus_2,mc_car_lincoln_2,mc_car_lotus_2,mc_car_lucid_2,mc_car_maserati_2,mc_car_maybach_2,mc_car_mazda_2,mc_car_mc_laren_2,mc_car_mercedes_benz_2,mc_car_mercury_2,mc_car_mini_2,mc_car_mitsubishi_2,mc_car_nissan_2,mc_car_oldsmobile_2,mc_car_panoz_2,mc_car_plymouth_2,mc_car_polestar_2,mc_car_pontiac_2,mc_car_porsche_2,mc_car_ram_2,mc_car_rivian_2,mc_car_rolls_royce_2,mc_car_saab_2,mc_car_saturn_2,mc_car_scion_2,mc_car_smart_2,mc_car_spyker_2,mc_car_subaru_2,mc_car_suzuki_2,mc_car_tesla_2,mc_car_toyota_2,mc_car_vin_fast_2,mc_car_volkswagen_2,mc_car_volvo_2,mc_car_year_2,is_human,user_model_1,user_model_2,user_car_1,user_car_2,is_bev_1,is_bev_2,has_bev,time_0a_start,time_0a_end,psid,keyid,signature_start,secret_key,text_start,signature_start_verify,text_end_1,text_end_2,signature_end_1,signature_end_2
pwCKyy-zQUYDVgBoR5TM7I8l9nNYwMyNf4lyhtIA0UnStrFtUEOBsuJjfHwo9oE6,35539952,141362,2024-10-02 02:04:21,2024-10-02 02:05:19,2024-10-02 02:05:20,,136.37.145.213,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","{""make_snake"":""audi"",""make"":""Audi"",""model_snake"":""e_tron"",""model"":""e-tron"",""make_model_snake"":""audi_e_tron"",""make_model"":""Audi e-tron"",""range"":200}",,66062,1,tesla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,model_3,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,model_3,,tesla_model_3,NA_NA,yes,no,yes,2024-10-02 02:04:21,2024-10-02 02:05:20,S0iesZfB10asGDr3s_QizA**,5430,391e3996fceeffe3ab69a520e41c94c5bc53b49c224ee9cbbece4f5683206da4,23e68f81d5ee1f4280d667862ded1a6e3e6b3f9,/?psid=S0iesZfB10asGDr3s_QizA**&_k=5430,391e3996fceeffe3ab69a520e41c94c5bc53b49c224ee9cbbece4f5683206da4,/projects/end?rst=1&psid=S0iesZfB10asGDr3s_QizA**&_k=5430,/projects/end?rst=2&psid=S0iesZfB10asGDr3s_QizA**&_k=5430,66a2b69b233c543659f2c751a67d655a627442b573537a71b1965fc5113d008e,187bfc8b4fd84c3749bbab9dfed74b864d8fab322bdc8cf86861c305caca7b07
rwGm3RuaKHf5FKeQSNnJuqV057UKU1jCy431VONUioMLAj_xq1MdQhqosGC4m3Vt,35539953,141362,2024-10-02 02:04:47,2024-10-02 02:06:03,2024-10-02 02:06:04,,50.89.20.251,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","{""make_snake"":""audi"",""make"":""Audi"",""model_snake"":""e_tron"",""model"":""e-tron"",""make_model_snake"":""audi_e_tron"",""make_model"":""Audi e-tron"",""range"":200}",,32941,1,tesla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,model_y,,,,,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,model_y,,tesla_model_y,NA_NA,yes,no,yes,2024-10-02 02:04:47,2024-10-02 02:06:04,S0iesZfB10ZUIdoPoaNsEQ**,5430,d0fa9e343b4d8ba9f2105f54b97811263a8b21a114d7c581137a9833e70b3224,23e68f81d5ee1f4280d667862ded1a6e3e6b3f9,/?psid=S0iesZfB10ZUIdoPoaNsEQ**&_k=5430,d0fa9e343b4d8ba9f2105f54b97811263a8b21a114d7c581137a9833e70b3224,/projects/end?rst=1&psid=S0iesZfB10ZUIdoPoaNsEQ**&_k=5430,/projects/end?rst=2&psid=S0iesZfB10ZUIdoPoaNsEQ**&_k=5430,61fd8d9da03e2318bb143e9c821730015e409436fa66087403a641891da3933a,90f8682e847c2abd8f412e44a5e04bdbbd45dda778df21b352ed48aaa0dd980b
t__F9xV1uV6oV5ho9DIEtbKHDlBbL2uaYOm_NeRlE1OB9pijrlmoXge0MbDIfpuM,35539955,141362,2024-10-02 02:05:10,2024-10-02 02:06:06,2024-10-02 02:06:07,,64.60.142.26,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Mobile Safari/537.36","{""make_snake"":""audi"",""make"":""Audi"",""model_snake"":""e_tron"",""model"":""e-tron"",""make_model_snake"":""audi_e_tron"",""make_model"":""Audi e-tron"",""range"":200}",,93012,2,chevrolet,,,,,,,,,,,bolt_euv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,honda,,,,,,,,,,,,,,,,,,,,,odyssey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,1,bolt_euv,odyssey,chevrolet_bolt_euv,honda_odyssey,yes,no,yes,2024-10-02 02:05:10,2024-10-02 02:06:06,S0iesZfB10argxc-RnCLBA**,5430,6a228c134cef0964a54210ad7dc8fba75754fc510e0333cf88fdc9768c7514e2,23e68f81d5ee1f4280d667862ded1a6e3e6b3f9,/?psid=S0iesZfB10argxc-RnCLBA**&_k=5430,6a228c134cef0964a54210ad7dc8fba75754fc510e0333cf88fdc9768c7514e2,/projects/end?rst=1&psid=S0iesZfB10argxc-RnCLBA**&_k=5430,/projects/end?rst=2&psid=S0iesZfB10argxc-RnCLBA**&_k=5430,39ce80e864ed815049e6b483f394597a7aac54c4aefbc6a4e7e6327f00d688d1,b993839b725ecc4b6bb4f44a0e483071cd2583646e820bc2c40f37b8979a075c
pKUPGW5VKGD6Argojs7hSJG7vrvJ2JoEx7WtrdqyZivPtEdN3Cc-_fRazG5CmzPR,35539974,141362,2024-10-02 02:07:05,2024-10-02 02:07:41,2024-10-02 02:07:42,,76.121.187.7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6.1 Safari/605.1.15","{""make_snake"":""audi"",""make"":""Audi"",""model_snake"":""e_tron"",""model"":""e-tron"",""make_model_snake"":""audi_e_tron"",""make_model"":""Audi e-tron"",""range"":200}",,98023,1,tesla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,model_s,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,model_s,,tesla_model_s,NA_NA,yes,no,yes,2024-10-02 02:07:06,2024-10-02 02:07:42,S0iesZfB10bdSaQML7CxTg**,5430,f1f1d54a280a0ecc842d2bfcf663f61c4e72b7d3ad04e54ae2e42ab44f0adfbf,23e68f81d5ee1f4280d667862ded1a6e3e6b3f9,/?psid=S0iesZfB10bdSaQML7CxTg**&_k=5430,f1f1d54a280a0ecc842d2bfcf663f61c4e72b7d3ad04e54ae2e42ab44f0adfbf,/projects/end?rst=1&psid=S0iesZfB10bdSaQML7CxTg**&_k=5430,/projects/end?rst=2&psid=S0iesZfB10bdSaQML7CxTg**&_k=5430,7979e722b33cebccde9c196034ec4dc82a9eb5edfadacd3543cb2fc11ed9c353,f2e9cc1a794a1a0c936d936dfce4db3c49e165494d8d0640e3373d17b55dfa06
6LOyUPMMgQH-Q3Bbg40d8TYX3yRMZtCXijmo1CQ0ozI7aKddB4e1YmxV8UTYLdI9,35539982,141362,2024-10-02 02:08:02,2024-10-02 02:09:18,2024-10-02 02:09:19,,72.208.240.31,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15","{""make_snake"":""audi"",""make"":""Audi"",""model_snake"":""e_tron"",""model"":""e-tron"",""make_model_snake"":""audi_e_tron"",""make_model"":""Audi e-tron"",""range"":200}",,85254,2,tesla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,model_3,,,,,2022,mercedes_benz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slk_class,,,,,,,,,,,,,,,,,,,,,,,,,,2014,1,model_3,slk_class,tesla_model_3,mercedes_benz_slk_class,yes,no,yes,2024-10-02 02:08:03,2024-10-02 02:09:19,S0iesZfB10ZgZr_BpQulgQ**,5430,9f6a1f88de8c1e18780d2094aff6b91d27172c0efa4b4019ece89243395b93fd,23e68f81d5ee1f4280d667862ded1a6e3e6b3f9,/?psid=S0iesZfB10ZgZr_BpQulgQ**&_k=5430,9f6a1f88de8c1e18780d2094aff6b91d27172c0efa4b4019ece89243395b93fd,/projects/end?rst=1&psid=S0iesZfB10ZgZr_BpQulgQ**&_k=5430,/projects/end?rst=2&psid=S0iesZfB10ZgZr_BpQulgQ**&_k=5430,5784b1c9f32ee40140c5e24585168b452dce74d02b5ebfe81e51171a3eaefb1e,7cc98ff95392357072602b6af1e0a0d48fb67adfa4ccb03527444e23940628a3
K-fGmp9m6O-mNCdZeLwSYfAFqPaZq6GoDhFGBc4Cy8xuOaVB4A16Vm_u--bUPVCO,35539988,141362,2024-10-02 02:09:06,2024-10-02 02:09:59,2024-10-02 02:10:01,,96.90.51.185,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6.1 Safari/605.1.15","{""make_snake"":""audi"",""make"":""Audi"",""model_snake"":""e_tron"",""model"":""e-tron"",""make_model_snake"":""audi_e_tron"",""make_model"":""Audi e-tron"",""range"":200}",,19034,3,tesla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,model_x,,,,,2018,ford,,,,,,,,,,,,,,,,,,maverick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,model_x,maverick,tesla_model_x,ford_maverick,yes,no,yes,2024-10-02 02:09:07,2024-10-02 02:10:00,S0iesZfB10Zzz0XM5K34Cw**,5430,9a6e7e9c5a6e697cd9b70d47e418018007cee4d26d58850a3b9e0f552322f598,23e68f81d5ee1f4280d667862ded1a6e3e6b3f9,/?psid=S0iesZfB10Zzz0XM5K34Cw**&_k=5430,9a6e7e9c5a6e697cd9b70d47e418018007cee4d26d58850a3b9e0f552322f598,/projects/end?rst=1&psid=S0iesZfB10Zzz0XM5K34Cw**&_k=5430,/projects/end?rst=2&psid=S0iesZfB10Zzz0XM5K34Cw**&_k=5430,fe4741de27aca868751ed5c0a3b8ee71e1b71d5ef6cbcc9587a44b2e943c3fc2,c47bf816630f772441849595885c1ffe6d6a51114047cec13ad9c5d8835356d8
mo4JsFXSi6NVxPvSSzcAiPk2ILNGcz_UlemZnGfvXtlyVnMn5rjndv4-gW-Yb3vl,35539997,141362,2024-10-02 02:09:36,2024-10-02 02:10:39,2024-10-02 02:10:41,,108.30.124.2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Mobile Safari/537.36","{""make_snake"":""audi"",""make"":""Audi"",""model_snake"":""e_tron"",""model"":""e-tron"",""make_model_snake"":""audi_e_tron"",""make_model"":""Audi e-tron"",""range"":200}",,10459,1,hyundai,,,,,,,,,,,,,,,,,,,,,,,ioniq_electric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,ioniq_electric,,hyundai_ioniq_electric,NA_NA,yes,no,yes,2024-10-02 02:09:37,2024-10-02 02:10:41,S0iesZfB10ZbOd6OukHY8Q**,5430,1bf6c40c1e63b4f5fbce10e6c0cc1276dd4f468d67f8aa0993b1df8fd4feaa3f,23e68f81d5ee1f4280d667862ded1a6e3e6b3f9,/?psid=S0iesZfB10ZbOd6OukHY8Q**&_k=5430,1bf6c40c1e63b4f5fbce10e6c0cc1276dd4f468d67f8aa0993b1df8fd4feaa3f,/projects/end?rst=1&psid=S0iesZfB10ZbOd6OukHY8Q**&_k=5430,/projects/end?rst=2&psid=S0iesZfB10ZbOd6OukHY8Q**&_k=5430,2597c7c643a577ae04f2ffc1fb58091b9c4dcce450fc0474126b08306b5da254,a5e8ecfb5ec809d19ec3dd82e95e19c68e9770086bdad21232b1712e3bb5b74a
kp1wL3A58d9EJuRPvoHEpqZ_1yElfWOHVx4mBLcHrWIS8CucNASojDnCcu4CG3cx,35539998,141362,2024-10-02 02:09:43,,,,66.249.83.87,"Mozilla/5.0 (Linux; Android 7.0; SM-G930V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)","{""make_snake"":""audi"",""make"":""Audi"",""model_snake"":""e_tron"",""model"":""e-tron"",""make_model_snake"":""audi_e_tron"",""make_model"":""Audi e-tron"",""range"":200}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-02 02:09:44,,S0iesZfB10ZbOd6OukHY8Q**,5430,1bf6c40c1e63b4f5fbce10e6c0cc1276dd4f468d67f8aa0993b1df8fd4feaa3f,23e68f81d5ee1f4280d667862ded1a6e3e6b3f9,/?psid=S0iesZfB10ZbOd6OukHY8Q**&_k=5430,1bf6c40c1e63b4f5fbce10e6c0cc1276dd4f468d67f8aa0993b1df8fd4feaa3f,/projects/end?rst=1&psid=S0iesZfB10ZbOd6OukHY8Q**&_k=5430,/projects/end?rst=2&psid=S0iesZfB10ZbOd6OukHY8Q**&_k=5430,2597c7c643a577ae04f2ffc1fb58091b9c4dcce450fc0474126b08306b5da254,a5e8ecfb5ec809d19ec3dd82e95e19c68e9770086bdad21232b1712e3bb5b74a
Ksn5glZ2ztx0aZCF__aqhLmdS6KfWt3ikThGfM64eFtYXsPAK1KLw-9OUu364Eq0,35539999,141362,2024-10-02 02:09:46,,,,66.249.83.87,"Mozilla/5.0 (Linux; Android 7.0; SM-G930V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)","{""make_snake"":""audi"",""make"":""Audi"",""model_snake"":""e_tron"",""model"":""e-tron"",""make_model_snake"":""audi_e_tron"",""make_model"":""Audi e-tron"",""range"":200}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-02 02:09:46,,S0iesZfB10ZbOd6OukHY8Q**,5430,1bf6c40c1e63b4f5fbce10e6c0cc1276dd4f468d67f8aa0993b1df8fd4feaa3f,23e68f81d5ee1f4280d667862ded1a6e3e6b3f9,/?psid=S0iesZfB10ZbOd6OukHY8Q**&_k=5430,1bf6c40c1e63b4f5fbce10e6c0cc1276dd4f468d67f8aa0993b1df8fd4feaa3f,/projects/end?rst=1&psid=S0iesZfB10ZbOd6OukHY8Q**&_k=5430,/projects/end?rst=2&psid=S0iesZfB10ZbOd6OukHY8Q**&_k=5430,2597c7c643a577ae04f2ffc1fb58091b9c4dcce450fc0474126b08306b5da254,a5e8ecfb5ec809d19ec3dd82e95e19c68e9770086bdad21232b1712e3bb5b74a
Fh3XzvfQFkxIdGjcmTI4CapVlcumi0M-1OyAAsc97bGjP2ybVfB6A2GwbMCKVB19,35540000,141362,2024-10-02 02:09:46,,,,66.249.83.87,"Mozilla/5.0 (Linux; Android 7.0; SM-G930V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)","{""make_snake"":""audi"",""make"":""Audi"",""model_snake"":""e_tron"",""model"":""e-tron"",""make_model_snake"":""audi_e_tron"",""make_model"":""Audi e-tron"",""range"":200}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-02 02:09:47,,S0iesZfB10ZbOd6OukHY8Q**,5430,1bf6c40c1e63b4f5fbce10e6c0cc1276dd4f468d67f8aa0993b1df8fd4feaa3f,23e68f81d5ee1f4280d667862ded1a6e3e6b3f9,/?psid=S0iesZfB10ZbOd6OukHY8Q**&_k=5430,1bf6c40c1e63b4f5fbce10e6c0cc1276dd4f468d67f8aa0993b1df8fd4feaa3f,/projects/end?rst=1&psid=S0iesZfB10ZbOd6OukHY8Q**&_k=5430,/projects/end?rst=2&psid=S0iesZfB10ZbOd6OukHY8Q**&_k=5430,2597c7c643a577ae04f2ffc1fb58091b9c4dcce450fc0474126b08306b5da254,a5e8ecfb5ec809d19ec3dd82e95e19c68e9770086bdad21232b1712e3bb5b74a
VpCAOHnDthMfLBsa6-e30vTOMFCaM-qoXinGtx0J7zlEr3tG5AgU5dhcpYLUYRmw,35540007,141362,2024-10-02 02:10:17,2024-10-02 02:11:22,2024-10-02 02:11:24,,72.74.220.95,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36","{""make_snake"":""audi"",""make"":""Audi"",""model_snake"":""e_tron"",""model"":""e-tron"",""make_model_snake"":""audi_e_tron"",""make_model"":""Audi e-tron"",""range"":200}",,02462,2,kia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,niro_ev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,toyota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prius,,,,2007,1,niro_ev,prius,kia_niro_ev,toyota_prius,yes,no,yes,2024-10-02 02:10:18,2024-10-02 02:11:24,S0iesZfB10YVZsgY-ieA0g**,5430,7d51de5a505a33df6f0dbea2c56df0bd9285ab0b1b23d4d9d335e5d0396a598c,23e68f81d5ee1f4280d667862ded1a6e3e6b3f9,/?psid=S0iesZfB10YVZsgY-ieA0g**&_k=5430,7d51de5a505a33df6f0dbea2c56df0bd9285ab0b1b23d4d9d335e5d0396a598c,/projects/end?rst=1&psid=S0iesZfB10YVZsgY-ieA0g**&_k=5430,/projects/end?rst=2&psid=S0iesZfB10YVZsgY-ieA0g**&_k=5430,5d172211195bf8a90b4552fbe617216ccc05f971aab10264cfeb8200a62539ce,33b365bb93b29ea2397fd94ac33065ee3455d8a0d6ec211bcc0341f316ff5d93
zvqhYQ3bRcPj4o3zFTT0-EReooCd1s5F9Zq-ELghbwiMK4dSKXRTe90VlMq1wvlz,35540058,141362,2024-10-02 02:15:41,2024-10-02 02:19:15,2024-10-02 02:19:16,,24.253.79.84,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","{""make_snake"":""audi"",""make"":""Audi"",""model_snake"":""e_tron"",""model"":""e-tron"",""make_model_snake"":""audi_e_tron"",""make_model"":""Audi e-tron"",""range"":200}",,89011,2,tesla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,model_y,,,,,2024,mazda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cx_7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,1,model_y,cx_7,tesla_model_y,mazda_cx_7,yes,no,yes,2024-10-02 02:15:41,2024-10-02 02:19:16,S0iesZfB10aYVKPDy1RO-w**,5430,92bf76a71fa0d40cf9d6145e4dd1583156b9c1def5f9506844e43318b5d2a224,23e68f81d5ee1f4280d667862ded1a6e3e6b3f9,/?psid=S0iesZfB10aYVKPDy1RO-w**&_k=5430,92bf76a71fa0d40cf9d6145e4dd1583156b9c1def5f9506844e43318b5d2a224,/projects/end?rst=1&psid=S0iesZfB10aYVKPDy1RO-w**&_k=5430,/projects/end?rst=2&psid=S0iesZfB10aYVKPDy1RO-w**&_k=5430,2a7a3bbb9ced32c4a64fac44637390bb1f130df9714e7f14de0626e2b8479d51,24770171abf7bd96cb046e2f673b31bfb205748bd0a01ecd0aa926419f4f0063
3Q8im5pGljLWaYmMjrVdutTwxL3RqUVm8_761EmiB-fX53Sxi6D_ft7c4CCBQo63,35540061,141362,2024-10-02 02:16:00,2024-10-02 02:16:51,2024-10-02 02:16:52,,99.113.148.219,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1","{""make_snake"":""audi"",""make"":""Audi"",""model_snake"":""e_tron"",""model"":""e-tron"",""make_model_snake"":""audi_e_tron"",""make_model"":""Audi e-tron"",""range"":200}",,39272,2,chevrolet,,,,,,,,,,,sonic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,gmc,,,,,,,,,,,,,,,,,,,,terrain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,1,sonic,terrain,chevrolet_sonic,gmc_terrain,no,no,no,2024-10-02 02:16:01,2024-10-02 02:16:52,S0iesZfB10YUU6C4-Z6glg**,5430,7d82c880da4fddf57d61598d85211372a546da7e1570f13f5ecca9bbf25a7cb9,23e68f81d5ee1f4280d667862ded1a6e3e6b3f9,/?psid=S0iesZfB10YUU6C4-Z6glg**&_k=5430,7d82c880da4fddf57d61598d85211372a546da7e1570f13f5ecca9bbf25a7cb9,/projects/end?rst=1&psid=S0iesZfB10YUU6C4-Z6glg**&_k=5430,/projects/end?rst=2&psid=S0iesZfB10YUU6C4-Z6glg**&_k=5430,d1cce1827aa218000d1f1fa7c767421da645492af1a0d68e7c6846395af03d40,6b7dcf92df2645aa5bca818ca878bc569255be15d6a6f4afb5a3e9f380d77548
tbeTtpfptNgnROBdE8c2lormYieC75AfWbwW51hdA5Qx2tAGjQk8FNtSSpNXUlkA,35540065,141362,2024-10-02 02:16:53,2024-10-02 02:18:53,2024-10-02 02:18:54,,75.195.225.220,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","{""make_snake"":""audi"",""make"":""Audi"",""model_snake"":""e_tron"",""model"":""e-tron"",""make_model_snake"":""audi_e_tron"",""make_model"":""Audi e-tron"",""range"":200}",,54180,2,toyota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rav_4_ev,,,,2017,chevrolet,,,,,,,,,,,cobalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,1,rav_4_ev,cobalt,toyota_rav_4_ev,chevrolet_cobalt,no,no,no,2024-10-02 02:16:53,2024-10-02 02:18:54,S0iesZfB10b-OD_sKkCjYA**,5430,f80ff42c647adf74a5baa46571632d497c60268671dd6ef0d7f6cc2f2cdcbcf1,23e68f81d5ee1f4280d667862ded1a6e3e6b3f9,/?psid=S0iesZfB10b-OD_sKkCjYA**&_k=5430,f80ff42c647adf74a5baa46571632d497c60268671dd6ef0d7f6cc2f2cdcbcf1,/projects/end?rst=1&psid=S0iesZfB10b-OD_sKkCjYA**&_k=5430,/projects/end?rst=2&psid=S0iesZfB10b-OD_sKkCjYA**&_k=5430,5fa11a23cbc0b734e6ac6db7ac1857f49004ba9b11a17d25b6aac0560f016883,0e941774bf7702869f10ee55a7c29d18483e615abf9979702de6c93ad76d8214
