session,session_id,study_id,iteration,created,modified,ended,expired,time_3_start,mc_climate,mc_yob,mc_gender,mc_ethnicity,txt_ethnicity,mc_education,txt_education,mc_work,mc_party,mc_house_type,txt_house_type,mc_house_owner,mc_household_size,mc_income,time_3_end
pezqQCiWcfc8Tt31mUvVVUCe2xvxZMcKud0pjn5Zup6oLJlVOKE2W3WJRMwLrzyD,35539425,141365,85,2024-10-02 01:12:14,2024-10-02 01:12:47,2024-10-02 01:12:50,,2024-10-02 01:12:16,believe,1990,male,hispanic,,degree_associate,,employed_over40,democratic,detached,,own,1,75_to_100,2024-10-02 01:12:49
cZVbDnjaiXFfhSkxYGarZmoUvweWlM0cuMqfJxQi9DjJ9iWeeB2B_owtMg7AXAOY,35539433,141365,86,2024-10-02 01:12:51,2024-10-02 01:14:09,2024-10-02 01:14:11,,2024-10-02 01:12:53,believe,1976,female,asian,,vocational,,retired,independent,detached,,own,2,200_to_250,2024-10-02 01:14:11
UtnHsdfBrdesch18m4lHaGH9tW02-ckd8mqnqYuHQTkTKHVyNOl6o96HsAViYIH8,35539438,141365,87,2024-10-02 01:13:24,2024-10-02 01:14:38,2024-10-02 01:14:40,,2024-10-02 01:13:26,very,1957,female,white,,degree_associate,,employed_under40,independent,detached,,own,2,150_to_200,2024-10-02 01:14:40
k4tbur5O2oIa6wxmYHdy7HOdoU42DsstEm1imeeUUoekgQ5wOQm8qkdtPKBqPGbr,35539461,141365,88,2024-10-02 01:17:04,2024-10-02 01:18:10,2024-10-02 01:18:12,,2024-10-02 01:17:06,very,1957,male,white,,vocational,,retired,democratic,detached,,own,2,100_to_150,2024-10-02 01:18:12
_G56nrIQoytgpdkj5xJQf-POA72Q57UnUfoan3EtLZL4M1GYolUgo4B3Xzj4C9kx,35539467,141365,89,2024-10-02 01:17:38,2024-10-02 01:18:37,2024-10-02 01:18:39,,2024-10-02 01:17:39,believe,1982,male,white,,degree_grad,,employed_over40,republican,detached,,own,4,100_to_150,2024-10-02 01:18:39
J-eIL7eNR_bJacPxdq9FuDixo8XpCGuA2tmH8bic60gSoMovI3eEFvCDKwK16hdt,35539474,141365,90,2024-10-02 01:18:06,2024-10-02 01:19:34,2024-10-02 01:19:36,,2024-10-02 01:18:08,very,1958,male,white,,degree_bs,,student,democratic,apartment,,rent,2,below_25,2024-10-02 01:19:36
iBULtVSKuQUx25CSNuQR9RTdN2axUkDbXCBALtzFnY1Z49Tzi9hYprf3wSHiK-1N,35539502,141365,91,2024-10-02 01:20:48,2024-10-02 01:21:59,2024-10-02 01:22:00,,2024-10-02 01:20:49,very,1954,male,white,,degree_grad,,employed_over40,independent,detached,,own,2,200_to_250,2024-10-02 01:22:00
UjHF_H6yRQVFgK_vtnuYpTSCFmllRrpoSndM8MJmuE04b-gfj9E4EN3GQJA7w377,35539515,141365,92,2024-10-02 01:21:26,2024-10-02 01:21:58,2024-10-02 01:22:00,,2024-10-02 01:21:28,very,1992,male,white,,degree_bs,,employed_over40,independent,detached,,own,1,75_to_100,2024-10-02 01:22:00
NGriQFpE1-TupCN983hfSOB-b8YTthdZkO2vm6u0av2b4mpdqazNFBcsJQVFWcCu,35539545,141365,93,2024-10-02 01:24:00,2024-10-02 01:24:59,2024-10-02 01:25:01,,2024-10-02 01:24:02,very,1995,female,white,,degree_bs,,employed_over40,democratic,townhome,,own,2,75_to_100,2024-10-02 01:25:01
G9Uyda6N_2HvKLuE8fj2Vn-jpZD_c66DwjlccPvPQZLZu-GTnj6h6pycIEGbYssS,35539552,141365,94,2024-10-02 01:24:23,2024-10-02 01:25:08,2024-10-02 01:25:10,,2024-10-02 01:24:25,somewhat,1999,male,black,,degree_associate,,employed_under40,independent,apartment,,rent,1,50_to_75,2024-10-02 01:25:10
IWQcMXLrqry2kwmLeTVBnUJWD7zLlDVLI5Co39IbEk2qbDAbqTkaLD_h_3twevLt,35539553,141365,95,2024-10-02 01:24:35,2024-10-02 01:25:32,2024-10-02 01:25:33,,2024-10-02 01:24:36,very,1957,male,white,,degree_bs,,retired,democratic,townhome,,own,2,75_to_100,2024-10-02 01:25:33
pov7LZC88vSR3gcDDk0DDmnWyNnF05Ck9KCweVCg3Fp0rpkRlGotvWAP0ItrZaT-,35539554,141365,96,2024-10-02 01:24:52,2024-10-02 01:26:03,2024-10-02 01:26:03,,2024-10-02 01:24:53,somewhat,1982,non_bi,white,,degree_associate,,employed_over40,republican,townhome,,own,4,200_to_250,2024-10-02 01:26:03
e3Ihu29Z53sa8i6pFNyMJzkxM8pdjA8v1pa_a8K2idZYEA6A5UdE7OWoa9bVn1Wr,35539557,141365,97,2024-10-02 01:25:00,2024-10-02 01:26:07,2024-10-02 01:26:07,,2024-10-02 01:25:01,very,1959,male,white,,degree_grad,,employed_over40,democratic,detached,,own,2,150_to_200,2024-10-02 01:26:07
8m0lCGd4u3EBCeKzPNVi_9n96p0jNetv86aPbD0_6jm9gLoilwe-gF08YbEA2tS3,35539564,141365,98,2024-10-02 01:25:23,2024-10-02 01:26:39,2024-10-02 01:26:39,,2024-10-02 01:25:24,believe,1958,male,other,European American,degree_bs,,employed_under40,democratic,detached,,own,2,25_to_35,2024-10-02 01:26:39
U1LvxVrLP5F9KIrxj_ochm2TiRRwO6HaTf_yFPgYGRke8xtMUaEp2YUPv2ebDQ9R,35539586,141365,99,2024-10-02 01:26:29,2024-10-02 01:27:12,2024-10-02 01:27:12,,2024-10-02 01:26:30,believe,1984,male,white,,college_some,,employed_over40,democratic,detached,,rent,4,50_to_75,2024-10-02 01:27:12
fJ1vrOERc06ihh0fpKK44uPf159A_17y5ODRgCVDKALII2nStqFkCOk-PB5QqmFL,35539630,141365,100,2024-10-02 01:29:41,2024-10-02 01:30:32,2024-10-02 01:30:32,,2024-10-02 01:29:41,neutral,1979,female,native,,degree_grad,,employed_over40,independent,detached,,own,3,200_to_250,2024-10-02 01:30:32
Zeys-UdTdY63qnYnyk8APc6BsL59L8QAS7cUuMDPRdYhkdF4fdgpzcKz0sWkC9uP,35539637,141365,101,2024-10-02 01:30:33,2024-10-02 01:31:21,2024-10-02 01:31:22,,2024-10-02 01:30:33,very,1986,female,white,,degree_bs,,employed_under40,republican,detached,,own,1,75_to_100,2024-10-02 01:31:21
pYzNQf6QoAoHljsHOFFzNDleSMARdIJFV4jjwIaaJGAHmPZL59EkjxVXkQnejB2p,35539639,141365,102,2024-10-02 01:30:42,2024-10-02 01:31:14,2024-10-02 01:31:14,,2024-10-02 01:30:42,very,1979,male,asian,,degree_bs,,employed_over40,democratic,detached,,own,3,100_to_150,2024-10-02 01:31:14
pt9I4dtLE_pA2_BQ1lMh7nRyuuXpAigNB2prwtN1LDhDRc9fzJYqePxtWVxgY9MX,35539672,141365,103,2024-10-02 01:33:00,2024-10-02 01:33:56,2024-10-02 01:33:57,,2024-10-02 01:33:00,very,1952,male,white,,degree_grad,,employed_over40,democratic,detached,,own,2,100_to_150,2024-10-02 01:33:56
UmnpVlqWV93Y2bhuMlxTKHJJOVBohyG2G8sv8b_TwWSJ5wwTck9c5A2EmBq0ZLV9,35539683,141365,104,2024-10-02 01:34:01,2024-10-02 01:34:49,2024-10-02 01:34:49,,2024-10-02 01:34:01,very,1964,male,white,,degree_bs,,employed_over40,independent,detached,,own,5_or_more,150_to_200,2024-10-02 01:34:49
oUPWk8_JNtNG5x2JosCjdCgtgc33ivnj4jRvYeaiX1IQfki21gPJVmUW8onjudk3,35539697,141365,105,2024-10-02 01:35:11,2024-10-02 01:36:00,2024-10-02 01:36:00,,2024-10-02 01:35:11,very,1996,male,black,,degree_bs,,employed_under40,prefer_not_say,apartment,,rent,1,35_to_50,2024-10-02 01:36:00
qtMNn1MCY9P-dYIq7IcLSze_Xz4Ani96XSTU-T-j0vt62mxQv11NNqWKIwIFVHeR,35539709,141365,106,2024-10-02 01:36:23,2024-10-02 01:37:12,2024-10-02 01:37:12,,2024-10-02 01:36:23,believe,1967,female,asian,,degree_grad,,employed_over40,republican,detached,,own,3,100_to_150,2024-10-02 01:37:12
WCJP1rvfwRFaZuZ-tRgHwbsWjj_V-Eqwh83JUS3FIWF3TpqD4FBW20IHVMZrqgwL,35539720,141365,107,2024-10-02 01:37:14,2024-10-02 01:38:33,2024-10-02 01:38:33,,2024-10-02 01:37:14,very,1973,female,white,,degree_grad,,employed_over40,independent,detached,,own,4,75_to_100,2024-10-02 01:38:33
8cvYaEwNoL8fb61bvoI5IP64bJFy3QeOn4TErxJ34U_qKAvCOIo5BJnDOrsIRfFo,35539725,141365,108,2024-10-02 01:37:40,2024-10-02 01:38:23,2024-10-02 01:38:23,,2024-10-02 01:37:40,very,1977,male,white,,degree_bs,,employed_over40,democratic,detached,,own,3,200_to_250,2024-10-02 01:38:23
XPf7hfeckTvEBHINPz7NjeQ6Y_VpFR9Dc8mcFof23AZMzIfpwhAhEauHFNJEkTB4,35539743,141365,109,2024-10-02 01:38:58,2024-10-02 01:39:43,2024-10-02 01:39:43,,2024-10-02 01:38:58,believe,1974,female,native,,degree_bs,,employed_under40,republican,apartment,,rent,2,75_to_100,2024-10-02 01:39:43
dfU2YHZ-hk9zOz-1F_agt9tIV63c9VowWPGuHA2m9mITv3u6pGzPXUq5bLSLuq74,35539761,141365,110,2024-10-02 01:42:20,2024-10-02 01:43:11,2024-10-02 01:43:11,,2024-10-02 01:42:20,believe,1967,male,white,,degree_bs,,employed_over40,republican,detached,,own,3,150_to_200,2024-10-02 01:43:11
uD_eea3NY7OtO_nJJ57e5H2c94LESxu8JoWMkWeKsShk7DG70jATAAwwjvQ-Q_v4,35539789,141365,111,2024-10-02 01:45:15,2024-10-02 01:47:02,2024-10-02 01:47:03,,2024-10-02 01:45:15,very,1984,female,white,,degree_grad,,employed_over40,democratic,detached,,rent,5_or_more,150_to_200,2024-10-02 01:47:02
Hr0f5NH1P0p-PjnsDyRydR36iSVp8PWPwfEyY8b7ufiO66aw0703QC0j6RZyDOWj,35539805,141365,112,2024-10-02 01:46:37,2024-10-02 01:48:26,2024-10-02 01:48:26,,2024-10-02 01:46:37,believe,1965,male,other,Multi-racial ,degree_grad,,employed_over40,independent,detached,,own,5_or_more,300_to_400,2024-10-02 01:48:26
M-Lj8gsgFQJC8Wp_q87CBafSSyuW7e8hk0g0ERW_YbU4S_zU1XDui7n2rS5khZow,35539819,141365,113,2024-10-02 01:48:15,2024-10-02 01:49:07,2024-10-02 01:49:08,,2024-10-02 01:48:15,very,1989,female,white,,hs,,employed_under40,democratic,detached,,own,3,75_to_100,2024-10-02 01:49:08
g0sPi-9Pdv5Ts6wQKnOpP8OPciAxF69cNN2XsJ6-IDKkTG_vXTxMDlyx0u-ZMj8r,35539820,141365,114,2024-10-02 01:48:21,2024-10-02 01:49:12,2024-10-02 01:49:13,,2024-10-02 01:48:21,somewhat,1960,male,white,,degree_grad,,employed_over40,independent,detached,,own,2,200_to_250,2024-10-02 01:49:13
aK1PmKD5MDlGdYb1tw5AOgzyQ77DQEhusxDLdRkPCGzodUPNzHGyklJmUQw8WV_v,35539846,141365,115,2024-10-02 01:51:29,2024-10-02 01:52:15,2024-10-02 01:52:16,,2024-10-02 01:51:29,very,1978,male,white,,degree_bs,,employed_over40,democratic,detached,,own,3,100_to_150,2024-10-02 01:52:16
pavmhXj_vQI50BhuDkJt5KiJVVZ94L806wt2h2b_A6xSwzhZkhI9EugzIRlJpyn-,35539864,141365,116,2024-10-02 01:53:44,2024-10-02 01:54:43,2024-10-02 01:54:44,,2024-10-02 01:53:44,very,1983,male,black,,college_some,,employed_over40,democratic,apartment,,rent,1,100_to_150,2024-10-02 01:54:44
8SBmK1qvDZ6dvtjjZXykgRX4QTmhAuQoDFC0STvfgvvQzkqFa6wZiabfj3jPaSom,35539885,141365,117,2024-10-02 01:56:22,2024-10-02 01:58:12,2024-10-02 01:58:13,,2024-10-02 01:56:22,believe,1979,male,asian,,degree_associate,,employed_over40,democratic,detached,,own,3,50_to_75,2024-10-02 01:58:12
6CW4PTt_1c13T9pTHyX310RJNsJApMBOa2wtWSOKxc29GsNhgZNHho-6avBKJBiI,35539900,141365,118,2024-10-02 01:57:54,2024-10-02 01:59:57,2024-10-02 01:59:57,,2024-10-02 01:57:54,believe,1984,female,white,,degree_grad,,student,democratic,detached,,own,5_or_more,100_to_150,2024-10-02 01:59:57
Ceig0sqA2GLG7P5jtGz4ZAJqPYntAOPUmuvmx7M6I9NPZRDSDla0uXDdmUmVzMM-,35539903,141365,119,2024-10-02 01:58:34,2024-10-02 01:59:19,2024-10-02 01:59:19,,2024-10-02 01:58:35,somewhat,1971,female,hispanic,,college_some,,employed_under40,republican,townhome,,own,2,75_to_100,2024-10-02 01:59:19
WmcbfaiNza4VayBOrfDEsgY5blsTviBTfRco1kLKCeuzgviAro6PETEVjBH-saVp,35539904,141365,120,2024-10-02 01:58:42,2024-10-02 01:59:33,2024-10-02 01:59:33,,2024-10-02 01:58:42,neutral,2000,male,black,,degree_grad,,employed_over40,democratic,mobile,,own,2,75_to_100,2024-10-02 01:59:33
R4Nl76lIZUr01xh1a2UF-1uHWJ-p6WplCCd45sIwurrQH4SjbkznxVlPi09md6Cp,35539936,141365,121,2024-10-02 02:02:26,2024-10-02 02:03:23,2024-10-02 02:03:24,,2024-10-02 02:02:26,very,1979,male,white,,degree_bs,,employed_over40,democratic,detached,,own,3,75_to_100,2024-10-02 02:03:24
FIbdwgWyHXDcJCEaISKdLoHfLYDEjGMDK4xE-4JX_6jstTvNyXTpzYX3eHjznEGS,35539985,141365,122,2024-10-02 02:08:25,2024-10-02 02:09:02,2024-10-02 02:09:03,,2024-10-02 02:08:25,neutral,1992,female,black,,degree_bs,,employed_under40,republican,townhome,,own,4,200_to_250,2024-10-02 02:09:02
pKUPGW5VKGD6Argojs7hSJG7vrvJ2JoEx7WtrdqyZivPtEdN3Cc-_fRazG5CmzPR,35540011,141365,123,2024-10-02 02:10:42,2024-10-02 02:11:39,2024-10-02 02:11:39,,2024-10-02 02:10:42,very,1952,female,white,,degree_bs,,retired,independent,detached,,own,2,prefer_not_say,2024-10-02 02:11:39
pwCKyy-zQUYDVgBoR5TM7I8l9nNYwMyNf4lyhtIA0UnStrFtUEOBsuJjfHwo9oE6,35540017,141365,124,2024-10-02 02:11:36,2024-10-02 02:13:23,2024-10-02 02:13:24,,2024-10-02 02:11:37,somewhat,1953,female,white,,other,MBA,employed_over40,independent,townhome,,own,1,75_to_100,2024-10-02 02:13:23
K-fGmp9m6O-mNCdZeLwSYfAFqPaZq6GoDhFGBc4Cy8xuOaVB4A16Vm_u--bUPVCO,35540024,141365,125,2024-10-02 02:12:17,2024-10-02 02:14:03,2024-10-02 02:14:04,,2024-10-02 02:12:17,somewhat,1965,female,white,,degree_grad,,retired,democratic,detached,,own,2,prefer_not_say,2024-10-02 02:14:04
6LOyUPMMgQH-Q3Bbg40d8TYX3yRMZtCXijmo1CQ0ozI7aKddB4e1YmxV8UTYLdI9,35540028,141365,126,2024-10-02 02:12:45,2024-10-02 02:13:46,2024-10-02 02:13:47,,2024-10-02 02:12:45,very,1949,male,white,,degree_grad,,retired,democratic,detached,,own,2,200_to_250,2024-10-02 02:13:46
t__F9xV1uV6oV5ho9DIEtbKHDlBbL2uaYOm_NeRlE1OB9pijrlmoXge0MbDIfpuM,35540029,141365,127,2024-10-02 02:12:58,2024-10-02 02:13:52,2024-10-02 02:13:52,,2024-10-02 02:12:58,believe,1979,male,asian,,degree_grad,,employed_over40,independent,detached,,own,4,100_to_150,2024-10-02 02:13:52
mo4JsFXSi6NVxPvSSzcAiPk2ILNGcz_UlemZnGfvXtlyVnMn5rjndv4-gW-Yb3vl,35540030,141365,128,2024-10-02 02:13:10,2024-10-02 02:14:14,2024-10-02 02:14:14,,2024-10-02 02:13:10,believe,1984,male,native,,degree_associate,,employed_over40,republican,townhome,,own,3,75_to_100,2024-10-02 02:14:14
VpCAOHnDthMfLBsa6-e30vTOMFCaM-qoXinGtx0J7zlEr3tG5AgU5dhcpYLUYRmw,35540063,141365,129,2024-10-02 02:16:13,2024-10-02 02:16:59,2024-10-02 02:17:00,,2024-10-02 02:16:13,very,1968,female,white,,degree_grad,,employed_over40,democratic,detached,,own,2,100_to_150,2024-10-02 02:17:00
-APUqZYbJJG9zRgN9ceHbHxg8zYzw6W3b22Ho4TsSw9940EYoJNtGagtll1r6iZ0,35540152,141365,130,2024-10-02 02:30:59,2024-10-02 02:32:08,2024-10-02 02:32:08,,2024-10-02 02:30:59,very,1989,male,white,,degree_bs,,employed_over40,republican,detached,,own,4,150_to_200,2024-10-02 02:32:08
y1SmDD2rYWsfKUEdGKd2qTwkBGSXd6cwBEiPNpr7iOBsAc9yBL_RljONvWnDN3DX,35540156,141365,131,2024-10-02 02:31:11,2024-10-02 02:32:38,2024-10-02 02:32:38,,2024-10-02 02:31:12,very,1966,female,white,,degree_grad,,retired,democratic,detached,,own,2,150_to_200,2024-10-02 02:32:38
PzmnNUuGK3ANUbGAr79GEvTLCQAIieqDh9a-50TNbVwU_CejXkq7rzN9ST0e-FBe,35540201,141365,132,2024-10-02 02:38:23,2024-10-02 02:39:28,2024-10-02 02:39:29,,2024-10-02 02:38:23,very,1951,male,white,,degree_grad,,retired,democratic,detached,,own,3,100_to_150,2024-10-02 02:39:28
LkBM1K60SCfOEsSKmKRm3dysQvQCOA9AzY40NnOM1wOJHu6EWqQ5YiFYBAsRg0i0,35540229,141365,133,2024-10-02 02:41:08,2024-10-02 02:41:56,2024-10-02 02:41:56,,2024-10-02 02:41:09,somewhat,1985,male,black,,degree_bs,,employed_over40,republican,townhome,,rent,1,25_to_35,2024-10-02 02:41:56
Sv1g4STfKeATsf2w4MFdimCMMN5jDWz5KctKNvGALfCEbojXjzr0PTgrsREmHCNE,35540235,141365,134,2024-10-02 02:41:45,2024-10-02 02:42:36,2024-10-02 02:42:37,,2024-10-02 02:41:45,very,1961,male,white,,degree_bs,,retired,democratic,detached,,own,2,100_to_150,2024-10-02 02:42:36
WfDfR-Ip_lJ7DcdBUPLlkJuGqMTeFG8dUdaTs4i7Z447A8XgqGwTWYUSQiTw801P,35540250,141365,135,2024-10-02 02:43:13,2024-10-02 02:43:55,2024-10-02 02:43:55,,2024-10-02 02:43:13,believe,1978,female,hispanic,,degree_grad,,employed_under40,republican,detached,,own,5_or_more,75_to_100,2024-10-02 02:43:55
RPZMf6oeovMuMhQWSOX4xVUcLV44hfRVAzHV6_d_IjDYLrpE3jJFcwOj8SXjbKba,35540266,141365,136,2024-10-02 02:45:56,2024-10-02 02:46:46,2024-10-02 02:46:47,,2024-10-02 02:45:56,somewhat,1972,female,white,,degree_grad,,employed_under40,independent,detached,,own,4,over_400,2024-10-02 02:46:46
fBfYMg_ITYYRw4efqpXbSyiVfrQi9Ha74LqxwwmctNNk97FjGx7bp28UDNKp6jVD,35540298,141365,137,2024-10-02 02:48:53,2024-10-02 02:50:29,2024-10-02 02:50:29,,2024-10-02 02:48:53,believe,1971,male,white,,degree_grad,,employed_over40,democratic,detached,,own,3,150_to_200,2024-10-02 02:50:29
mA90Wru_lclrbp3W7KQO8VUwmviN-aN3mf8rXOWx6gVIFvSz7xT-nW2Izs6oZkIm,35540320,141365,138,2024-10-02 02:52:46,2024-10-02 02:53:45,2024-10-02 02:53:46,,2024-10-02 02:52:46,believe,1977,male,white,,degree_bs,,retired,independent,detached,,rent,2,100_to_150,2024-10-02 02:53:45
69MV-IuWxS8jIxYCG9QJMkM8inoKI--s6F0S-mljGeXS90Cpa8wDthj64-IXjOM2,35540366,141365,139,2024-10-02 02:57:32,2024-10-02 02:59:05,2024-10-02 02:59:05,,2024-10-02 02:57:32,somewhat,1982,female,white,,vocational,,disabled,republican,detached,,own,3,100_to_150,2024-10-02 02:59:05
e7IQk2yBELFEvyGUujzRbEpbEa27Td5UHJ3MJ3wkM5esKlLvPktHHuFx3Qrqfgq8,35540382,141365,140,2024-10-02 03:00:00,2024-10-02 03:00:56,2024-10-02 03:00:57,,2024-10-02 03:00:00,believe,1956,male,asian,,degree_grad,,retired,independent,detached,,own,2,150_to_200,2024-10-02 03:00:56
fnv6JW9eWDrRPc4jLwT5YnMAxe8nl3jvwiN9QI2ibHtlpZEYegbglIv0Gv4YgXZG,35540391,141365,141,2024-10-02 03:00:54,2024-10-02 03:02:31,2024-10-02 03:02:31,,2024-10-02 03:00:55,very,1989,female,white,,degree_bs,,employed_under40,republican,detached,,own,4,100_to_150,2024-10-02 03:02:31
lY_CUVU1D05-Y-TKMX5SPaAitvBsEBIIptP7rZObtt0TciwI04pwOSJaCs-sqHNz,35540478,141365,142,2024-10-02 03:11:50,2024-10-02 03:12:42,2024-10-02 03:12:43,,2024-10-02 03:11:50,very,1986,female,asian,,degree_grad,,employed_over40,democratic,condo,,own,2,over_400,2024-10-02 03:12:42
zbxt5WrXv5-kTRTBTbBD3M-lvyZiilnck1Dg_T6kT8lHBg0mgOwx97IPiULPOdaa,35540501,141365,143,2024-10-02 03:15:20,2024-10-02 03:16:12,2024-10-02 03:16:12,,2024-10-02 03:15:21,believe,1983,male,white,,degree_bs,,employed_over40,republican,apartment,,own,4,100_to_150,2024-10-02 03:16:12
3JpQXwZA4ABDXHOEN7EtTX431uUKXV3oqTDzaGo4WqKum8C60X0rson3fUz3whg8,35540502,141365,144,2024-10-02 03:15:27,2024-10-02 03:16:29,2024-10-02 03:16:29,,2024-10-02 03:15:28,very,1976,male,white,,degree_bs,,employed_under40,republican,detached,,own,5_or_more,150_to_200,2024-10-02 03:16:29
zK3Qu4brhtNlgobmqJB5B39mA_c5atxhZu2JucUwHIVbtDCEkQBnpRIgNNOq0JXa,35540545,141365,145,2024-10-02 03:22:26,2024-10-02 03:23:33,2024-10-02 03:23:33,,2024-10-02 03:22:26,very,1970,female,white,,degree_bs,,employed_under40,independent,detached,,own,2,35_to_50,2024-10-02 03:23:33
x80HYz8zn3YxH_L6pEaZ-x0krFRVF21zxZRJPodWtMbEzDp4d5PE7qakfAW8ez25,35540585,141365,146,2024-10-02 03:25:24,2024-10-02 03:26:18,2024-10-02 03:26:18,,2024-10-02 03:25:24,somewhat,1977,male,white,,degree_grad,,employed_over40,republican,townhome,,own,3,100_to_150,2024-10-02 03:26:18
y10Ee9wuBtL3Di8zzdpPVf15vAhDDqrxRDE4AfuvRopQ2fathsBfJIBXusE6Xpwg,35540596,141365,147,2024-10-02 03:27:24,2024-10-02 03:28:27,2024-10-02 03:28:27,,2024-10-02 03:27:25,somewhat,1959,male,black,,degree_grad,,employed_under40,independent,detached,,own,4,75_to_100,2024-10-02 03:28:27
r9uxPCL1V8-TXSG2ErwQKulOAAkQpU1eukE42GHBrS_EjaFlOyriCsSPz3dsx0Io,35540597,141365,148,2024-10-02 03:27:38,2024-10-02 03:29:50,2024-10-02 03:29:50,,2024-10-02 03:27:38,somewhat,1975,female,white,,degree_bs,,employed_under40,democratic,detached,,own,1,50_to_75,2024-10-02 03:29:50
M6-XqYw2ABx-n71AvmGgTdOxtcO_e9WLg2q3p6NR-t0BdD-WpxDQic_UNvaH6Hdj,35540602,141365,149,2024-10-02 03:28:33,2024-10-02 03:29:38,2024-10-02 03:29:39,,2024-10-02 03:28:33,very,1972,female,white,,degree_bs,,employed_over40,democratic,detached,,own,5_or_more,100_to_150,2024-10-02 03:29:39
uOTEdr1dvI_12zJhKiKfjstNV5EdqPSyeGsLwPBCM8r0W44zJJpokYpZRdPgnsKX,35540606,141365,150,2024-10-02 03:29:02,2024-10-02 03:30:30,2024-10-02 03:30:30,,2024-10-02 03:29:03,very,1993,male,asian,,degree_associate,,employed_over40,republican,townhome,,own,2,50_to_75,2024-10-02 03:30:30
Ko9yfXe7kaJIAC6nvtzg0_UDovrSHi3gCZbdY6lL3rfN-fkbxcSeMecBZzuZ3css,35540615,141365,151,2024-10-02 03:30:01,2024-10-02 03:31:31,2024-10-02 03:31:32,,2024-10-02 03:30:01,somewhat,1974,female,white,,degree_grad,,employed_under40,republican,detached,,own,3,200_to_250,2024-10-02 03:31:32
8J4t2E0miv3cQckh_0J1NzLB2Bd_rCNFvMX67H_nGWl4GbkSIT0SSbiOzzwdLU_v,35540617,141365,152,2024-10-02 03:30:28,2024-10-02 03:31:28,2024-10-02 03:31:28,,2024-10-02 03:30:29,believe,1958,male,white,,degree_bs,,retired,republican,detached,,own,2,150_to_200,2024-10-02 03:31:28
GJjGr0Pwj31gyzNFMe-0x4U7KGsyxfClhdXuwn5Vi0jYLCJ66VXINdc2oHICVIV4,35540652,141365,153,2024-10-02 03:32:35,2024-10-02 03:33:39,2024-10-02 03:33:40,,2024-10-02 03:32:35,believe,1962,female,white,,hs,,employed_under40,democratic,detached,,own,1,50_to_75,2024-10-02 03:33:39
tZ4hHexNvqVW9_Da0m-llkFfwmHZJcr2lsvdEYCL3v8KRQWB8NmrLm47uh0xY5Nm,35540680,141365,154,2024-10-02 03:36:21,2024-10-02 03:36:57,2024-10-02 03:36:58,,2024-10-02 03:36:21,somewhat,1985,female,white,,degree_associate,,employed_under40,independent,apartment,,rent,2,50_to_75,2024-10-02 03:36:58
5Z4CWu_C8o8GTG1tCdygJ_HsMSBxYLMngeFzTOGeST47_qFF-7UoRsRC3_-b3-ZX,35540682,141365,155,2024-10-02 03:36:42,2024-10-02 03:38:10,2024-10-02 03:38:10,,2024-10-02 03:36:42,neutral,1994,male,white,,college_some,,employed_over40,independent,detached,,rent,1,50_to_75,2024-10-02 03:38:10
7U3gNsWg_F2OeXK6Dqpmmd1XG3jajWhvll3QtV2X-gtyidEau2u-JKjL_Wt6gONe,35540701,141365,156,2024-10-02 03:40:02,2024-10-02 03:41:38,2024-10-02 03:41:38,,2024-10-02 03:40:03,very,1971,male,white,,degree_grad,,employed_over40,independent,detached,,own,5_or_more,150_to_200,2024-10-02 03:41:38
mK9V9qdG-rXLMijCnWvuvau5hCj8apABHvCg0l_ohkBbm3olp3P9AUYmrHXkFD2Y,35540707,141365,157,2024-10-02 03:40:59,2024-10-02 03:45:48,2024-10-02 03:45:49,,2024-10-02 03:41:00,very,1977,male,white,,degree_bs,,employed_over40,democratic,detached,,own,5_or_more,100_to_150,2024-10-02 03:45:49
mOZJDuKxHdjeZG9PxzGybftphB-DhQoYFpuAsq-kkC_5orKNkkspN4s0qHyOvQAI,35540769,141365,158,2024-10-02 03:53:28,2024-10-02 03:54:40,2024-10-02 03:54:41,,2024-10-02 03:53:28,very,1979,male,black,,degree_grad,,employed_under40,democratic,detached,,rent,3,250_to_300,2024-10-02 03:54:41
iC7-dGCia3hwnrLTOI7UqKuB7oIQmqIyZEFyYUu0gvs_SkngAxNFHNBWpIK5XKhZ,35540801,141365,159,2024-10-02 03:56:54,2024-10-02 03:58:13,2024-10-02 03:58:13,,2024-10-02 03:56:54,very,1948,female,white,,hs,,retired,democratic,detached,,own,2,150_to_200,2024-10-02 03:58:13
h37YcxV4xiVhpz1FNbjimZMXmtyKCSpinGuj_F5Kc6XBGNyHXLJuWTPLCxzwrzXj,35540861,141365,160,2024-10-02 04:10:21,2024-10-02 04:12:48,2024-10-02 04:12:48,,2024-10-02 04:10:21,very,1952,male,white,,degree_bs,,retired,democratic,detached,,own,2,200_to_250,2024-10-02 04:12:48
5E0ssFJ1iti60ze-_HMYR2wUuM1_aAsYbfKdTbEWazS5FMxj-QLxNMj0oGC4f0yF,35540877,141365,161,2024-10-02 04:13:19,2024-10-02 04:14:22,2024-10-02 04:14:22,,2024-10-02 04:13:20,very,1977,male,white,,degree_grad,,employed_over40,democratic,other,Convent,own,5_or_more,below_25,2024-10-02 04:14:22
