session,session_id,study_id,created,modified,ended,expired,time_2_start,smc_survey,smc_respID,smc_df,user_range,mc_smc_0,time_2_1,mc_smc_1,time_2_2,mc_smc_2,time_2_3,mc_smc_3,time_2_4,mc_smc_4,time_2_5,mc_smc_5,time_2_6,mc_smc_6,time_2_7,smc_all_same,time_2_1_posix,time_2_7_posix,time_diff_smc,smc_speeding,time_2_end
cYzydpDFG4f8Yz1S9_PZKqU20mpaKiko8lOE6W_-anUJTf6m5YQV1nz9BHC_jFME,35523483,141364,2024-09-30 23:07:05,2024-09-30 23:07:17,,,2024-09-30 23:07:05,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",2749,"{""profileID"":294,""respID"":2749,""qID"":1,""altID"":1,""obsID"":12889,""enrollment_cash"":100,""monthly_cash"":15,""override"":3,""minimum_threshold"":20,""guaranteed_threshold"":70,""no_choice"":0}",250,,,,,,,,,,,,,,,,,,,,
FKahU5Wh2RwmWyWeKDp1dPdDrcu4N-OQbtdhYjUKcYXu6QurakRuAD8BZgQ-wyIu,35523488,141364,2024-09-30 23:07:30,2024-09-30 23:10:32,2024-09-30 23:10:32,,2024-09-30 23:07:31,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",1825,"{""profileID"":469,""respID"":1825,""qID"":1,""altID"":1,""obsID"":7345,""enrollment_cash"":50,""monthly_cash"":10,""override"":5,""minimum_threshold"":40,""guaranteed_threshold"":70,""no_choice"":0}",300,2,2024-09-30 23:09:01,1,2024-09-30 23:09:21,2,2024-09-30 23:09:37,2,2024-09-30 23:09:51,1,2024-09-30 23:10:04,2,2024-09-30 23:10:19,1,2024-09-30 23:10:28,no,2024-09-30 23:09:01,2024-09-30 23:10:28,87,no,2024-09-30 23:10:32
MT5QYR8Lz0ACE5LdFQlDh4MCoRAVXbCNXpc87QjbbtNvFXQUakdFUufncDa8xTfP,35523491,141364,2024-09-30 23:07:56,2024-09-30 23:10:42,2024-09-30 23:10:43,,2024-09-30 23:07:56,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",981,"{""profileID"":200,""respID"":981,""qID"":1,""altID"":1,""obsID"":2281,""enrollment_cash"":300,""monthly_cash"":20,""override"":1,""minimum_threshold"":40,""guaranteed_threshold"":60,""no_choice"":0}",250,2,2024-09-30 23:09:16,1,2024-09-30 23:09:47,2,2024-09-30 23:09:56,2,2024-09-30 23:10:06,2,2024-09-30 23:10:16,1,2024-09-30 23:10:31,2,2024-09-30 23:10:40,no,2024-09-30 23:09:16,2024-09-30 23:10:40,84,no,2024-09-30 23:10:42
RvUPhJ-4kC5dySw7_PeNIkTxJ2WeObGxcfDTHLUEXpJT5te0QgiVbRU8YOkIh1OK,35523502,141364,2024-09-30 23:08:09,2024-09-30 23:10:29,2024-09-30 23:10:29,,2024-09-30 23:08:09,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",2195,"{""profileID"":171,""respID"":2195,""qID"":1,""altID"":1,""obsID"":9565,""enrollment_cash"":200,""monthly_cash"":10,""override"":0,""minimum_threshold"":40,""guaranteed_threshold"":60,""no_choice"":0}",250,1,2024-09-30 23:09:52,2,2024-09-30 23:09:58,2,2024-09-30 23:10:04,3,2024-09-30 23:10:09,3,2024-09-30 23:10:14,2,2024-09-30 23:10:19,3,2024-09-30 23:10:26,no,2024-09-30 23:09:52,2024-09-30 23:10:26,34,no,2024-09-30 23:10:29
qz-QbVeSReBCkdX5_Ni3ceESnqcAjCfTNKv7apPahbgqA2dP0YxJ4UVwWljMnCoS,35523551,141364,2024-09-30 23:10:13,2024-09-30 23:29:02,2024-09-30 23:29:02,,2024-09-30 23:10:13,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",3804,"{""profileID"":465,""respID"":3804,""qID"":1,""altID"":1,""obsID"":19219,""enrollment_cash"":50,""monthly_cash"":5,""override"":5,""minimum_threshold"":40,""guaranteed_threshold"":70,""no_choice"":0}",400,2,2024-09-30 23:19:39,2,2024-09-30 23:19:54,1,2024-09-30 23:20:13,2,2024-09-30 23:20:45,2,2024-09-30 23:22:00,1,2024-09-30 23:22:41,2,2024-09-30 23:28:55,no,2024-09-30 23:19:39,2024-09-30 23:28:55,556,no,2024-09-30 23:29:02
mdDl3wMlG1qrRAAabSxgimCiqbJS3iMytnFcgPlqt4bxhUiyAi2J1FTFIKxa8dNR,35523552,141364,2024-09-30 23:10:13,2024-09-30 23:12:40,2024-09-30 23:12:41,,2024-09-30 23:10:13,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",3715,"{""profileID"":602,""respID"":3715,""qID"":1,""altID"":1,""obsID"":18685,""enrollment_cash"":100,""monthly_cash"":2,""override"":3,""minimum_threshold"":30,""guaranteed_threshold"":80,""no_choice"":0}",500,1,2024-09-30 23:11:08,1,2024-09-30 23:11:56,2,2024-09-30 23:12:01,1,2024-09-30 23:12:06,2,2024-09-30 23:12:11,2,2024-09-30 23:12:19,1,2024-09-30 23:12:37,no,2024-09-30 23:11:08,2024-09-30 23:12:37,89,no,2024-09-30 23:12:41
e5Q3JOF6kI936WzopLk8QULEpcL0JkaBTzlTe3Q3bGEZ4hObT3gHgadWRu6OYSYt,35523586,141364,2024-09-30 23:11:26,2024-09-30 23:12:56,2024-09-30 23:12:57,,2024-09-30 23:11:26,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",3353,"{""profileID"":623,""respID"":3353,""qID"":1,""altID"":1,""obsID"":16513,""enrollment_cash"":200,""monthly_cash"":2,""override"":5,""minimum_threshold"":30,""guaranteed_threshold"":80,""no_choice"":0}",250,3,2024-09-30 23:12:08,3,2024-09-30 23:12:21,3,2024-09-30 23:12:29,3,2024-09-30 23:12:36,3,2024-09-30 23:12:41,3,2024-09-30 23:12:49,3,2024-09-30 23:12:54,yes,2024-09-30 23:12:08,2024-09-30 23:12:54,46,no,2024-09-30 23:12:57
QdJkQJYbu7Rfr4tr5KHf_8fMLqWhIxYlCs35FOz6G6BjFQLZe5_MiLIuvpnMWRwv,35523598,141364,2024-09-30 23:11:33,2024-09-30 23:24:11,2024-09-30 23:24:11,,2024-09-30 23:11:33,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",2995,"{""profileID"":182,""respID"":2995,""qID"":1,""altID"":1,""obsID"":14365,""enrollment_cash"":100,""monthly_cash"":2,""override"":1,""minimum_threshold"":40,""guaranteed_threshold"":60,""no_choice"":0}",150,1,2024-09-30 23:12:02,2,2024-09-30 23:12:11,2,2024-09-30 23:12:18,1,2024-09-30 23:23:49,1,2024-09-30 23:23:55,2,2024-09-30 23:24:00,1,2024-09-30 23:24:06,no,2024-09-30 23:12:02,2024-09-30 23:24:06,724,no,2024-09-30 23:24:11
IFaXiO1HwUFMhRSoHJWaSj-YgIP6GlcjndVojThnZ3mjH_hyQLZ2ydBQl3KLQjI5,35523613,141364,2024-09-30 23:12:00,2024-09-30 23:14:07,2024-09-30 23:14:08,,2024-09-30 23:12:01,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",271,"{""profileID"":57,""respID"":271,""qID"":1,""altID"":1,""obsID"":1621,""enrollment_cash"":50,""monthly_cash"":20,""override"":3,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",350,1,2024-09-30 23:12:46,3,2024-09-30 23:12:57,2,2024-09-30 23:13:13,1,2024-09-30 23:13:32,3,2024-09-30 23:13:41,3,2024-09-30 23:13:54,3,2024-09-30 23:14:01,no,2024-09-30 23:12:46,2024-09-30 23:14:01,75,no,2024-09-30 23:14:07
pjZtkvUBESglafCnrudLTAPCUPkTlVe--tX79v20XIXjk-e0y-errOCvN4GY8lzP,35523622,141364,2024-09-30 23:12:20,2024-09-30 23:15:41,2024-09-30 23:15:41,,2024-09-30 23:12:21,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",3657,"{""profileID"":424,""respID"":3657,""qID"":1,""altID"":1,""obsID"":18337,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":40,""guaranteed_threshold"":70,""no_choice"":0}",450,2,2024-09-30 23:13:43,1,2024-09-30 23:14:10,2,2024-09-30 23:14:26,1,2024-09-30 23:14:44,1,2024-09-30 23:14:59,2,2024-09-30 23:15:12,2,2024-09-30 23:15:29,no,2024-09-30 23:13:43,2024-09-30 23:15:29,106,no,2024-09-30 23:15:41
1pZE7Fs3qx9rnJEJ5EqKInBIM6LpByP7NrnwMVkkgVR-WEGiEo_iqdlb71oESKTO,35523626,141364,2024-09-30 23:12:27,2024-09-30 23:14:03,2024-09-30 23:14:04,,2024-09-30 23:12:28,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",3082,"{""profileID"":320,""respID"":3082,""qID"":1,""altID"":1,""obsID"":14887,""enrollment_cash"":300,""monthly_cash"":20,""override"":5,""minimum_threshold"":20,""guaranteed_threshold"":70,""no_choice"":0}",250,1,2024-09-30 23:13:19,2,2024-09-30 23:13:33,3,2024-09-30 23:13:42,1,2024-09-30 23:13:47,2,2024-09-30 23:13:52,2,2024-09-30 23:13:57,2,2024-09-30 23:14:01,no,2024-09-30 23:13:19,2024-09-30 23:14:01,42,no,2024-09-30 23:14:04
fFWBbI5toBUY4hiM8espbt3NVHMyHB8BZzsyGEkc2bl5wdH-gbDRXeI5_BFcWUUs,35523639,141364,2024-09-30 23:13:16,2024-09-30 23:16:04,2024-09-30 23:16:05,,2024-09-30 23:13:16,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",1708,"{""profileID"":299,""respID"":1708,""qID"":1,""altID"":1,""obsID"":6643,""enrollment_cash"":200,""monthly_cash"":20,""override"":3,""minimum_threshold"":20,""guaranteed_threshold"":70,""no_choice"":0}",350,2,2024-09-30 23:14:55,1,2024-09-30 23:15:07,1,2024-09-30 23:15:25,1,2024-09-30 23:15:38,2,2024-09-30 23:15:50,2,2024-09-30 23:15:55,2,2024-09-30 23:16:01,no,2024-09-30 23:14:55,2024-09-30 23:16:01,66,no,2024-09-30 23:16:05
EDLQDZ-W1gD771HX1HiBQ9QYfo5pz9B8oBQdWufBlILeSz9e_7jtapsMDiYMby8Q,35523655,141364,2024-09-30 23:13:57,2024-09-30 23:17:25,2024-09-30 23:17:25,,2024-09-30 23:13:57,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",2647,"{""profileID"":124,""respID"":2647,""qID"":1,""altID"":1,""obsID"":12277,""enrollment_cash"":300,""monthly_cash"":2,""override"":3,""minimum_threshold"":30,""guaranteed_threshold"":60,""no_choice"":0}",300,2,2024-09-30 23:15:30,1,2024-09-30 23:15:41,1,2024-09-30 23:15:55,1,2024-09-30 23:16:53,3,2024-09-30 23:17:09,3,2024-09-30 23:17:14,1,2024-09-30 23:17:22,no,2024-09-30 23:15:30,2024-09-30 23:17:22,112,no,2024-09-30 23:17:25
iUdN1rS81nIe4-tWCdJXZ7EKWbNG6whPUDQTfv22CmfmJTpjo3N0Zlqougn55-72,35523665,141364,2024-09-30 23:14:26,2024-09-30 23:17:16,2024-09-30 23:17:16,,2024-09-30 23:14:26,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",2537,"{""profileID"":20,""respID"":2537,""qID"":1,""altID"":1,""obsID"":11617,""enrollment_cash"":300,""monthly_cash"":20,""override"":0,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",400,2,2024-09-30 23:15:42,1,2024-09-30 23:15:53,2,2024-09-30 23:16:09,2,2024-09-30 23:16:24,2,2024-09-30 23:16:36,2,2024-09-30 23:16:49,2,2024-09-30 23:17:07,no,2024-09-30 23:15:42,2024-09-30 23:17:07,85,no,2024-09-30 23:17:16
kSdv89ssZZkrrCF786TK63PRYdX1cWPCLju323RsdSzXOD83nAhlTx-mGu2Cc28o,35523667,141364,2024-09-30 23:14:29,2024-09-30 23:17:47,2024-09-30 23:17:47,,2024-09-30 23:14:29,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",3040,"{""profileID"":643,""respID"":3040,""qID"":1,""altID"":1,""obsID"":14635,""enrollment_cash"":200,""monthly_cash"":2,""override"":0,""minimum_threshold"":40,""guaranteed_threshold"":80,""no_choice"":0}",250,1,2024-09-30 23:15:39,1,2024-09-30 23:16:19,1,2024-09-30 23:16:43,2,2024-09-30 23:16:56,1,2024-09-30 23:17:08,2,2024-09-30 23:17:20,1,2024-09-30 23:17:44,no,2024-09-30 23:15:39,2024-09-30 23:17:44,125,no,2024-09-30 23:17:47
AwBKpvU6x7ofl1du3pJTUxcX-kPMCybuRCxJMmZ3rvQD2aW1BpvrQjHgJIKcvsbX,35523673,141364,2024-09-30 23:14:55,2024-09-30 23:17:05,2024-09-30 23:17:05,,2024-09-30 23:14:55,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",1777,"{""profileID"":156,""respID"":1777,""qID"":1,""altID"":1,""obsID"":7057,""enrollment_cash"":300,""monthly_cash"":15,""override"":5,""minimum_threshold"":30,""guaranteed_threshold"":60,""no_choice"":0}",500,1,2024-09-30 23:15:46,2,2024-09-30 23:15:55,1,2024-09-30 23:16:09,2,2024-09-30 23:16:21,1,2024-09-30 23:16:31,2,2024-09-30 23:16:43,1,2024-09-30 23:16:54,no,2024-09-30 23:15:46,2024-09-30 23:16:54,68,no,2024-09-30 23:17:05
LLlbgdruUZOx0I8YHHkNQW_6R0_2iqeQzZi_mYPsoL4m2JLwvjdzONPLGspr25OG,35523678,141364,2024-09-30 23:15:28,2024-09-30 23:19:26,2024-09-30 23:19:26,,2024-09-30 23:15:28,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",3501,"{""profileID"":493,""respID"":3501,""qID"":1,""altID"":1,""obsID"":17401,""enrollment_cash"":50,""monthly_cash"":15,""override"":0,""minimum_threshold"":20,""guaranteed_threshold"":80,""no_choice"":0}",250,2,2024-09-30 23:17:48,1,2024-09-30 23:18:18,1,2024-09-30 23:18:31,2,2024-09-30 23:18:38,1,2024-09-30 23:18:50,1,2024-09-30 23:19:08,2,2024-09-30 23:19:14,no,2024-09-30 23:17:48,2024-09-30 23:19:14,86,no,2024-09-30 23:19:26
GozdmwEEH0ZQizbCvXi8dDen4pcm6Z2enIkaPmEy8st0lcKmyDaMGozJsL3bkpv3,35523712,141364,2024-09-30 23:17:21,2024-09-30 23:18:53,2024-09-30 23:18:53,,2024-09-30 23:17:21,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",1913,"{""profileID"":35,""respID"":1913,""qID"":1,""altID"":1,""obsID"":7873,""enrollment_cash"":200,""monthly_cash"":15,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",400,1,2024-09-30 23:17:46,1,2024-09-30 23:17:55,2,2024-09-30 23:18:03,1,2024-09-30 23:18:13,2,2024-09-30 23:18:19,2,2024-09-30 23:18:33,2,2024-09-30 23:18:42,no,2024-09-30 23:17:46,2024-09-30 23:18:42,56,no,2024-09-30 23:18:53
CPKt6374uQQ6beFboGYLMvIkmWtr6uxKqb9nbx-BH7OuFB25tLKhGZRMSQQzJvW5,35523736,141364,2024-09-30 23:18:23,2024-09-30 23:20:33,2024-09-30 23:20:34,,2024-09-30 23:18:24,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",3911,"{""profileID"":61,""respID"":3911,""qID"":1,""altID"":1,""obsID"":19861,""enrollment_cash"":50,""monthly_cash"":2,""override"":5,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",300,3,2024-09-30 23:19:42,3,2024-09-30 23:19:51,3,2024-09-30 23:20:04,3,2024-09-30 23:20:13,3,2024-09-30 23:20:18,3,2024-09-30 23:20:23,3,2024-09-30 23:20:29,yes,2024-09-30 23:19:42,2024-09-30 23:20:29,47,no,2024-09-30 23:20:33
OL0BRcS5byQymtDDf3qUHoxWqIjbqgdX9-2aCHYU7CHD-cdrE9vbqeCeFEIly6f7,35523801,141364,2024-09-30 23:23:40,2024-09-30 23:25:29,2024-09-30 23:25:29,,2024-09-30 23:23:40,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",750,"{""profileID"":678,""respID"":750,""qID"":1,""altID"":1,""obsID"":895,""enrollment_cash"":100,""monthly_cash"":20,""override"":1,""minimum_threshold"":40,""guaranteed_threshold"":80,""no_choice"":0}",200,2,2024-09-30 23:24:20,1,2024-09-30 23:24:27,2,2024-09-30 23:24:36,1,2024-09-30 23:24:50,1,2024-09-30 23:25:02,1,2024-09-30 23:25:10,1,2024-09-30 23:25:21,no,2024-09-30 23:24:20,2024-09-30 23:25:21,61,no,2024-09-30 23:25:29
2xmOcS6NZWyc_Aq6hvqGaZ9azd9-1e-X1mvv2igDtC464AonMzawhUq_5cGgE2Y-,35523813,141364,2024-09-30 23:25:42,2024-09-30 23:30:25,2024-09-30 23:30:25,,2024-09-30 23:25:42,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",156,"{""profileID"":691,""respID"":156,""qID"":1,""altID"":1,""obsID"":931,""enrollment_cash"":200,""monthly_cash"":10,""override"":3,""minimum_threshold"":40,""guaranteed_threshold"":80,""no_choice"":0}",400,2,2024-09-30 23:28:18,2,2024-09-30 23:28:44,1,2024-09-30 23:29:00,1,2024-09-30 23:29:21,2,2024-09-30 23:29:41,1,2024-09-30 23:29:58,1,2024-09-30 23:30:19,no,2024-09-30 23:28:18,2024-09-30 23:30:19,121,no,2024-09-30 23:30:25
GwR3yVLOrXMIdYam_F9b1Cj6JhOoHle7iRlRbvBWWEK-Fkq044aufB_8MkL8tAmI,35523902,141364,2024-09-30 23:34:24,2024-09-30 23:36:22,2024-09-30 23:36:23,,2024-09-30 23:34:24,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",1412,"{""profileID"":93,""respID"":1412,""qID"":1,""altID"":1,""obsID"":4867,""enrollment_cash"":50,""monthly_cash"":15,""override"":0,""minimum_threshold"":30,""guaranteed_threshold"":60,""no_choice"":0}",300,2,2024-09-30 23:35:20,2,2024-09-30 23:35:39,1,2024-09-30 23:35:50,2,2024-09-30 23:35:57,1,2024-09-30 23:36:04,2,2024-09-30 23:36:09,1,2024-09-30 23:36:20,no,2024-09-30 23:35:20,2024-09-30 23:36:20,60,no,2024-09-30 23:36:23
k1V0ZNRuzQO7NJg07GIi3Oq-EDxWUvoY-MC0G25y_KbgXsKu_rjqmIICxInkK5wl,35523952,141364,2024-09-30 23:39:41,2024-09-30 23:42:55,2024-09-30 23:42:56,,2024-09-30 23:39:42,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",592,"{""profileID"":498,""respID"":592,""qID"":1,""altID"":1,""obsID"":3547,""enrollment_cash"":100,""monthly_cash"":20,""override"":0,""minimum_threshold"":20,""guaranteed_threshold"":80,""no_choice"":0}",250,1,2024-09-30 23:41:14,2,2024-09-30 23:41:30,1,2024-09-30 23:41:53,1,2024-09-30 23:42:08,1,2024-09-30 23:42:17,1,2024-09-30 23:42:23,2,2024-09-30 23:42:34,no,2024-09-30 23:41:14,2024-09-30 23:42:34,80,no,2024-09-30 23:42:55
BEUIXn84DYH7DLBdx5DFZyxNSDuItNYY8k-IXhqV6D5OpnWbwx1bMOLuyxeZ18rO,35523953,141364,2024-09-30 23:40:02,2024-09-30 23:41:25,2024-09-30 23:41:26,,2024-09-30 23:40:02,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",1887,"{""profileID"":369,""respID"":1887,""qID"":1,""altID"":1,""obsID"":7717,""enrollment_cash"":50,""monthly_cash"":10,""override"":3,""minimum_threshold"":30,""guaranteed_threshold"":70,""no_choice"":0}",300,1,2024-09-30 23:40:26,2,2024-09-30 23:40:34,1,2024-09-30 23:40:50,1,2024-09-30 23:40:58,2,2024-09-30 23:41:08,2,2024-09-30 23:41:15,2,2024-09-30 23:41:23,no,2024-09-30 23:40:26,2024-09-30 23:41:23,57,no,2024-09-30 23:41:26
Qi88WmtEVDBq1QkEeYGygRpE2iHoKZqgMOO4l2GdFuGHCkeHHvkzQ8VOLWEd5_7c,35523962,141364,2024-09-30 23:41:41,2024-09-30 23:44:28,2024-09-30 23:44:28,,2024-09-30 23:41:41,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",2408,"{""profileID"":571,""respID"":2408,""qID"":1,""altID"":1,""obsID"":10843,""enrollment_cash"":200,""monthly_cash"":10,""override"":0,""minimum_threshold"":30,""guaranteed_threshold"":80,""no_choice"":0}",250,2,2024-09-30 23:43:04,2,2024-09-30 23:43:24,1,2024-09-30 23:43:44,1,2024-09-30 23:43:53,2,2024-09-30 23:44:04,2,2024-09-30 23:44:14,2,2024-09-30 23:44:23,no,2024-09-30 23:43:04,2024-09-30 23:44:23,79,no,2024-09-30 23:44:28
ucJsp8Nc6yFB3GmlkFzbV_GgNnlMujPsHoqVJtFAHnD7qb-Akg1_sv-dZu9LvtLn,35523985,141364,2024-09-30 23:45:07,2024-09-30 23:46:55,2024-09-30 23:46:55,,2024-09-30 23:45:07,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",2406,"{""profileID"":432,""respID"":2406,""qID"":1,""altID"":1,""obsID"":10831,""enrollment_cash"":300,""monthly_cash"":10,""override"":1,""minimum_threshold"":40,""guaranteed_threshold"":70,""no_choice"":0}",250,2,2024-09-30 23:45:57,1,2024-09-30 23:46:11,3,2024-09-30 23:46:21,1,2024-09-30 23:46:31,3,2024-09-30 23:46:37,3,2024-09-30 23:46:44,3,2024-09-30 23:46:52,no,2024-09-30 23:45:57,2024-09-30 23:46:52,55,no,2024-09-30 23:46:55
nyZBVVasdjfijIqk4dcv-cC54ezTExrHn595Wj2i3V5ko2YLC2Y59suIN_PX-abK,35538733,141364,2024-10-02 00:33:01,2024-10-02 00:33:50,2024-10-02 00:33:52,,2024-10-02 00:33:03,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",878,"{""profileID"":71,""respID"":878,""qID"":1,""altID"":1,""obsID"":1663,""enrollment_cash"":200,""monthly_cash"":10,""override"":5,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",300,1,2024-10-02 00:33:25,2,2024-10-02 00:33:29,2,2024-10-02 00:33:32,2,2024-10-02 00:33:37,1,2024-10-02 00:33:41,2,2024-10-02 00:33:45,1,2024-10-02 00:33:49,no,2024-10-02 00:33:25,2024-10-02 00:33:49,24,no,2024-10-02 00:33:52
JGPgA76tF5uyIJfRvkshDv9Utz_QDOh2PjrD2yqNsJ5A8U6cIeMqd2Ecvly7Vq0X,35538744,141364,2024-10-02 00:34:08,2024-10-02 00:38:03,2024-10-02 00:38:05,,2024-10-02 00:34:10,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",2540,"{""profileID"":97,""respID"":2540,""qID"":1,""altID"":1,""obsID"":11635,""enrollment_cash"":50,""monthly_cash"":20,""override"":0,""minimum_threshold"":30,""guaranteed_threshold"":60,""no_choice"":0}",350,3,2024-10-02 00:35:47,2,2024-10-02 00:36:23,2,2024-10-02 00:36:43,1,2024-10-02 00:36:58,2,2024-10-02 00:37:18,1,2024-10-02 00:37:46,1,2024-10-02 00:38:00,no,2024-10-02 00:35:47,2024-10-02 00:38:00,133,no,2024-10-02 00:38:05
